QTL_ID	PosInGenome	MutEffect	Freq	OriginTick

1.053e+06	138348.0	0.0344298	1.0	84342.0
239022.0	227178.0	-0.0278326	1.0	19111.0
1.66177e+06	480105.0	0.0274065	1.0	132978.0
2.46174e+06	208407.0	0.0690422	1.0	196933.0
2.46842e+06	97822.0	0.134195	1.0	197462.0
2.11076e+06	93936.0	0.0759292	1.0	168900.0
1.53862e+06	183846.0	-0.0239194	1.0	123160.0
2.47908e+06	186508.0	-0.0485997	1.0	198326.0
238275.0	288815.0	-0.0241414	1.0	19048.0
2.35715e+06	128773.0	-0.119662	1.0	188526.0
3.21607e+06	206309.0	-0.00196511	1.0	257519.0
2.17294e+06	278284.0	-0.00330237	1.0	173829.0
1.60836e+06	393595.0	-0.00423671	1.0	128713.0
3.07689e+06	368065.0	0.122965	1.0	246341.0
2.12084e+06	24151.0	0.0132236	1.0	169696.0
695007.0	390282.0	-0.0180536	1.0	55616.0
1.61925e+06	361149.0	-0.0569443	1.0	129584.0
1.50285e+06	391676.0	-0.19059	1.0	120296.0
394215.0	239062.0	-0.0230622	1.0	31501.0
2.042e+06	379542.0	-0.0471496	1.0	163399.0
3.18322e+06	432034.0	-0.0835316	1.0	254875.0
2.56538e+06	157970.0	-0.0575317	1.0	205247.0
2.84246e+06	443601.0	0.047986	1.0	227497.0
2.06813e+06	140572.0	-0.0341222	1.0	165480.0
569934.0	322872.0	-0.0413256	1.0	45594.0
1.71752e+06	308585.0	0.039715	1.0	137442.0
2.95531e+06	305859.0	-0.0169275	1.0	236546.0
815171.0	60901.0	-0.02041	1.0	65163.0
1.21e+06	312575.0	-0.0168102	1.0	96850.0
1.53974e+06	441565.0	0.0254666	1.0	123251.0
2.7382e+06	166843.0	0.028065	1.0	219121.0
1.6139e+06	434104.0	0.00111207	1.0	129157.0
600124.0	435291.0	0.00398488	1.0	48014.0
2.89084e+06	344401.0	0.00642078	1.0	231360.0
965693.0	357317.0	0.0141308	1.0	77242.0
2.2282e+06	179309.0	-0.0273068	1.0	178221.0
1.30374e+06	491141.0	-0.0102517	1.0	104356.0
2.36539e+06	376592.0	0.0144713	1.0	189198.0
2.70842e+06	232491.0	0.0124591	1.0	216719.0
655202.0	62080.0	0.0993348	1.0	52426.0
1.29359e+06	488991.0	-0.0423101	1.0	103541.0
2.65965e+06	404309.0	0.0125209	1.0	212787.0
1.92444e+06	253642.0	-0.0949104	1.0	153992.0
1.48838e+06	382748.0	0.175746	1.0	119137.0
773561.0	248235.0	-0.0146107	1.0	61873.0
3.21126e+06	333246.0	0.0385585	1.0	257123.0
2.25604e+06	59814.0	0.0691234	1.0	180454.0
2.57178e+06	280484.0	-0.0136118	1.0	205759.0
2.65081e+06	399321.0	0.0677216	1.0	212086.0
2.28542e+06	164968.0	-0.000481554	1.0	182815.0
2.90934e+06	384197.0	-0.113201	1.0	232841.0
3.1978e+06	467752.0	-0.0507449	1.0	256044.0
2.83399e+06	67989.0	0.0258935	1.0	226831.0
967190.0	447725.0	-0.0358266	1.0	77362.0
1.14562e+06	123379.0	0.092611	1.0	91705.0
3.25643e+06	268589.0	0.0346259	1.0	260729.0
81027.0	465162.0	0.00676576	1.0	6450.0
1.30646e+06	438280.0	-0.0404003	1.0	104572.0
107324.0	266669.0	0.0073977	1.0	8551.0
802931.0	230225.0	0.0354388	1.0	64204.0
1.20839e+06	389944.0	0.147229	1.0	96727.0
268417.0	29232.0	0.036858	1.0	21448.0
2.32349e+06	194402.0	0.00909899	1.0	185866.0
293408.0	391105.0	0.0218051	1.0	23433.0
348201.0	35913.0	-0.069707	1.0	27818.0
1.9752e+06	226517.0	0.0133414	1.0	158055.0
2.42716e+06	138947.0	0.14769	1.0	194154.0
2.69143e+06	292587.0	-0.0312549	1.0	215351.0
854825.0	73977.0	-0.0137008	1.0	68358.0
2.27938e+06	286769.0	0.0181577	1.0	182332.0
2.78247e+06	392820.0	-0.03727	1.0	222665.0
11600.0	306292.0	0.0742038	1.0	910.0
2.85466e+06	309011.0	0.107806	1.0	228479.0
3.14464e+06	133892.0	-0.0149687	1.0	251781.0
2.66551e+06	144688.0	-0.0539396	1.0	213260.0
315778.0	112863.0	0.00780448	1.0	25217.0
607152.0	139424.0	-0.0151571	1.0	48572.0
1.23261e+06	390420.0	-0.067765	1.0	98645.0
2.11043e+06	188056.0	0.00347014	1.0	168874.0
854143.0	452287.0	-0.0493115	1.0	68307.0
3.33101e+06	148939.0	-0.0152011	0.982229	266742.0
3.12863e+06	109750.0	0.063235	0.864073	250504.0
3.25833e+06	9949.0	0.0632407	0.825768	260877.0
3.29875e+06	9669.0	-0.00256057	0.825768	264135.0
3.54787e+06	153948.0	-0.0273414	0.735831	284170.0
3.5705e+06	423282.0	0.0320215	0.623319	285998.0
3.31688e+06	67438.0	0.0249723	0.614313	265595.0
3.23632e+06	162824.0	-0.0856155	0.591499	259122.0
3.3698e+06	415025.0	0.0310495	0.585615	269843.0
3.50901e+06	410368.0	-0.0388006	0.57745	281022.0
3.50643e+06	224151.0	0.0521253	0.462776	280812.0
3.03407e+06	49858.0	0.0929807	0.42171	242891.0
2.83493e+06	56061.0	-0.0658384	0.385327	226907.0
3.10675e+06	39204.0	-0.114687	0.366835	248749.0
2.97113e+06	35466.0	0.0137359	0.306916	237825.0
3.23186e+06	368450.0	-0.0280378	0.304395	258776.0
3.6839e+06	160220.0	-0.100966	0.300793	295071.0
3.63098e+06	107873.0	0.0606386	0.276417	290830.0
3.66554e+06	359497.0	-0.0109321	0.274616	293584.0
3.70981e+06	377591.0	-0.0061473	0.216138	297159.0
3.48524e+06	62455.0	0.117946	0.208934	279115.0
