1002.0	360172.0	-0.0550183	0.0779649	253.0
6216.0	37058.0	0.0407692	0.0629575	1593.0
627.0	266049.0	-0.0925555	0.0600293	166.0
1952.0	335200.0	0.0542219	0.0578331	488.0
6745.0	379508.0	0.048828	0.0560029	1725.0
5178.0	288524.0	0.00574534	0.0446559	1322.0
6953.0	65996.0	-0.0308264	0.0377013	1780.0
7460.0	142647.0	0.030938	0.0369693	1902.0
6439.0	443697.0	-0.00154893	0.0322108	1646.0
1782.0	134518.0	-0.0803011	0.0281845	448.0
6187.0	215406.0	0.108354	0.0267204	1586.0
7536.0	110117.0	0.166223	0.0252562	1920.0
4247.0	149454.0	-0.0451335	0.022328	1080.0
8632.0	273323.0	-0.204189	0.0219619	2206.0
8304.0	217472.0	-0.0534605	0.0197657	2126.0
7306.0	114410.0	0.279039	0.0186676	1867.0
8585.0	146416.0	0.00381507	0.0183016	2195.0
8553.0	459735.0	0.224843	0.0183016	2189.0
9096.0	275693.0	-0.229599	0.0164714	2324.0
2603.0	251699.0	0.133047	0.0139092	646.0
9200.0	349087.0	0.15666	0.0128111	2350.0
6134.0	67386.0	-0.0131675	0.0124451	1573.0
7319.0	60945.0	0.389608	0.0124451	1870.0
9197.0	237712.0	0.108646	0.011347	2349.0
9355.0	160595.0	-0.348821	0.011347	2387.0
7522.0	276679.0	0.0846231	0.010981	1916.0
8896.0	30076.0	-0.384712	0.00988287	2273.0
6394.0	309730.0	0.0238983	0.00915081	1633.0
8092.0	35945.0	0.0106975	0.00878477	2068.0
9558.0	384265.0	-0.192974	0.00805271	2439.0
9047.0	493148.0	-0.116701	0.00768668	2311.0
6749.0	192105.0	-0.0413039	0.00732064	1726.0
9179.0	105737.0	0.233342	0.00732064	2346.0
8694.0	203952.0	-0.0345926	0.00695461	2220.0
8950.0	474676.0	0.179006	0.00622255	2288.0
6851.0	360541.0	0.209182	0.00622255	1755.0
9136.0	488514.0	0.0879219	0.00585652	2334.0
9521.0	117557.0	0.0576232	0.00585652	2429.0
9156.0	196821.0	-0.217865	0.00549048	2340.0
8806.0	145224.0	0.0285529	0.00549048	2252.0
8136.0	443118.0	-0.114712	0.00512445	2079.0
9739.0	181948.0	0.0710183	0.00512445	2486.0
9016.0	361515.0	0.00191524	0.00475842	2303.0
9073.0	492755.0	0.0115114	0.00439239	2317.0
9109.0	76488.0	-0.0584932	0.00402635	2327.0
