Ind_ID	PosInd_X	PosInd_Y	MutEffect	Region

17	4.47076	24.17	-0.156741	1
29	4.32763	4.37435	0.543668	1
31	2.40721	15.9456	0.38229	1
34	4.06355	1.32729	-0.159689	1
39	0.329038	11.1601	0.29429	1
43	2.25609	6.39667	0.00210832	1
44	1.21158	13.991	0.221832	1
47	0.0327012	6.10799	0.974559	1
51	3.20238	2.58094	1.7584	1
54	1.19117	8.37045	0.3361	1
55	4.32567	21.1503	0.737319	1
60	1.44253	8.84869	0.854117	1
65	2.75953	1.76149	0.751629	1
79	4.13187	1.09476	-0.175438	1
89	4.97007	12.644	-0.0834584	1
98	0.546616	13.122	0.143203	1
109	2.85942	23.3929	1.61937	1
116	4.51767	19.8434	0.577375	1
128	0.155234	22.3905	0.08142	1
130	1.58438	4.69978	-0.494446	1
135	4.33454	1.87675	0.645591	1
137	2.74596	1.26412	0.722677	1
138	1.3479	12.6852	0.419445	1
143	2.20102	19.9553	0.143871	1
146	3.20104	23.0379	0.521247	1
149	2.94498	16.522	0.156886	1
151	3.42518	17.0088	-0.128537	1
161	0.167846	19.4431	0.0286182	1
162	1.30446	21.5141	0.451059	1
166	2.63095	10.0747	-0.903592	1
168	2.70231	1.57092	0.471069	1
171	0.474022	14.5114	0.129941	1
179	2.31904	7.26946	-0.0230102	1
180	0.757437	17.4874	0.895719	1
181	3.50917	18.9644	0.807299	1
185	2.03622	1.28476	0.510245	1
186	3.25252	21.2038	-0.275064	1
187	0.617784	2.51862	1.0724	1
196	2.07274	24.4151	-0.72325	1
197	4.75762	12.789	-0.0448695	1
207	1.65123	15.746	-0.195526	1
213	2.00904	9.12813	1.14587	1
220	1.80359	9.49197	0.421057	1
222	4.75193	16.3955	0.300654	1
223	0.660716	14.6657	0.784769	1
230	4.74602	9.61132	0.195562	1
231	3.11288	12.9874	0.407026	1
234	0.0325904	11.3568	-0.716277	1
236	1.40902	18.8323	1.06883	1
239	2.97335	8.37358	-0.558265	1
244	1.75703	4.52384	-0.674181	1
247	1.81508	23.5021	0.867123	1
248	2.88756	20.4441	0.12955	1
249	1.93494	4.01026	0.757087	1
257	0.603355	23.9343	0.811637	1
262	0.492718	8.59701	0.231018	1
265	0.141735	7.75204	0.164589	1
270	4.91989	8.09159	-0.446065	1
271	1.06303	17.1495	-0.0395676	1
277	3.81955	13.1297	0.97266	1
279	4.72983	20.2815	0.399579	1
283	4.19781	14.6829	0.343068	1
288	0.586723	8.75007	0.850654	1
293	3.08175	9.5369	0.418656	1
310	0.437962	16.8161	0.537834	1
314	0.173743	5.73467	-0.0289309	1
320	4.81412	5.00345	0.568063	1
325	0.649346	11.834	-0.293559	1
340	3.14619	3.07069	0.0909568	1
348	0.0795667	16.1145	0.483017	1
349	3.22999	19.329	-1.10816	1
351	0.961709	19.879	-0.378059	1
354	4.38282	9.84673	0.453234	1
375	1.97072	1.00287	0.0749605	1
385	0.497157	3.07405	-0.0455036	1
390	3.06145	15.701	0.405089	1
398	1.68676	15.6362	0.26693	1
405	4.09745	3.93782	-1.04867	1
406	4.278	17.2293	-0.495765	1
410	1.57998	22.4274	0.281559	1
412	2.82413	17.2301	0.931028	1
414	2.62119	2.99036	0.137087	1
417	2.49893	22.261	0.0281589	1
433	1.72857	18.1235	0.568183	1
437	4.89406	5.16968	0.916411	1
441	3.83502	8.99836	0.581797	1
443	4.80182	24.745	0.829116	1
457	1.95913	3.3382	-0.134812	1
462	3.26206	10.426	0.876542	1
465	0.562011	0.00413286	0.699655	1
466	3.10266	1.05474	0.623012	1
481	3.58615	2.67405	0.349121	1
486	2.71309	7.44936	-0.107079	1
489	3.86814	6.18556	0.384619	1
497	2.55276	10.5306	0.00754065	1
498	2.26961	5.05455	-0.314671	1
499	3.06431	8.33454	-0.0750525	1
504	0.91856	3.55941	-0.43156	1
508	2.77882	22.6668	1.08679	1
511	3.09426	12.2652	-0.127183	1
512	4.99004	5.30522	0.484131	1
521	1.54469	9.34783	0.0959094	1
530	4.69246	1.31293	0.644264	1
531	0.436074	18.1423	0.832689	1
538	3.00077	20.0557	0.25252	1
543	2.12183	15.6068	-0.134416	1
552	1.96914	23.9721	1.16895	1
553	0.463943	1.97003	0.607379	1
555	0.247993	23.6718	0.039359	1
564	3.29074	3.15328	0.248351	1
567	3.06557	22.3234	0.619047	1
570	2.13712	23.1397	0.253219	1
572	4.17781	20.8233	0.636451	1
577	3.98016	5.73186	-0.267187	1
579	3.26668	8.71011	1.03323	1
582	0.675023	7.11476	0.671157	1
589	0.335842	12.6015	0.983412	1
595	3.70307	22.4794	0.228168	1
596	4.49965	0.586714	2.11855	1
605	0.847541	1.40015	0.491775	1
608	3.05797	16.8719	-0.267737	1
612	3.633	18.4381	1.28588	1
616	2.35208	14.4563	0.399468	1
618	4.57376	15.1887	-0.106329	1
624	2.61305	24.0486	0.457614	1
625	2.32498	7.58347	-1.00931	1
631	1.38276	11.9292	-0.300285	1
639	1.70385	22.2193	0.898164	1
641	1.78563	12.9871	0.352063	1
643	1.38826	18.5919	-0.45401	1
647	0.260427	17.1761	0.257708	1
649	3.92899	23.1368	-0.258139	1
666	2.30608	1.54992	0.273615	1
683	1.28141	21.5406	0.707414	1
685	2.7993	4.14702	1.20185	1
687	4.88215	16.6703	-0.630288	1
692	4.91216	22.5837	-0.0487594	1
693	2.49446	12.3952	0.910779	1
694	1.7496	4.26126	0.313857	1
698	0.269396	10.9973	0.578729	1
699	4.0916	18.4942	0.693687	1
710	0.453587	15.5042	0.555871	1
721	4.65555	24.2575	0.246205	1
722	2.4761	21.9517	0.372272	1
724	1.33895	6.90472	0.141566	1
725	2.46305	20.1779	0.461489	1
738	2.14214	9.69733	0.24636	1
741	3.39916	23.728	-0.0536768	1
742	1.53589	6.33253	1.00103	1
747	0.477866	6.78701	0.000503982	1
749	4.83378	2.16373	0.329169	1
751	2.40803	13.5687	0.717464	1
755	2.52563	23.9362	0.551797	1
757	3.58126	17.0824	0.731794	1
768	4.7397	16.1605	0.242813	1
769	3.15778	2.06307	-0.290361	1
774	4.24666	6.41904	0.130297	1
777	2.01737	0.516397	-0.418731	1
792	2.88291	11.7694	1.33569	1
796	4.2727	20.5763	0.0735483	1
797	3.72732	8.11959	0.213941	1
804	0.349412	20.6113	0.715121	1
805	1.97533	19.5614	-0.194925	1
808	0.420174	13.011	0.573738	1
814	0.85929	13.8824	0.954181	1
818	0.0450113	16.2722	0.941855	1
820	0.0192837	20.3506	0.60551	1
822	3.86385	9.7639	0.931142	1
823	2.5039	6.79652	0.368253	1
833	0.796421	9.64798	-0.265256	1
840	3.98882	15.6156	0.611525	1
852	1.98604	13.9833	0.335232	1
855	4.24154	12.4954	0.236562	1
858	2.91901	22.1956	-0.859102	1
859	4.02476	7.48172	0.0393971	1
861	1.42614	15.9011	-0.665862	1
863	2.7653	4.36399	1.64114	1
869	4.89992	10.2262	0.824462	1
877	0.717586	5.41402	0.788258	1
886	2.408	20.7154	-0.0315148	1
889	0.305796	4.42215	0.559834	1
893	0.0586828	18.4123	1.93006	1
909	2.4525	22.6305	0.157856	1
910	3.94294	18.7604	0.525998	1
911	1.1482	12.0988	0.657489	1
918	0.853854	19.2682	0.749632	1
922	1.68548	21.4155	0.644169	1
931	0.997173	8.58555	0.0693609	1
935	0.754054	2.46285	1.69785	1
950	0.636531	13.8533	0.81111	1
951	0.00966999	12.1413	0.231569	1
952	3.48585	3.85119	0.0743935	1
982	0.283648	21.0083	0.0469644	1
998	4.28386	19.7877	-0.29624	1
1009	3.76054	1.05115	0.428479	1
1010	4.18405	3.56394	0.379877	1
1016	3.32958	22.4613	-0.010706	1
1017	3.5665	13.9761	0.520228	1
1031	0.240161	16.4826	0.359579	1
1032	4.93953	22.4601	-0.0253995	1
1038	0.0240345	7.0272	0.291647	1
1050	4.5792	0.351591	0.73675	1
1053	4.3495	17.1529	-0.407521	1
1066	0.156769	17.9624	0.0421772	1
1074	1.5484	11.4886	-0.792371	1
1081	3.71053	24.3355	0.431734	1
1082	0.540528	24.3058	0.220822	1
1083	1.18795	24.7107	0.262907	1
1085	0.026843	24.4783	1.04852	1
1100	0.763128	3.15234	-0.454102	1
1104	0.481094	7.77747	0.16477	1
1107	1.05566	11.2813	-0.242838	1
1110	0.221653	0.276325	0.195116	1
1119	3.49874	7.37084	-0.316274	1
1122	3.56856	2.58999	1.01334	1
1129	4.60612	2.30234	0.0520365	1
1132	3.67362	5.21136	1.51888	1
1145	1.1347	21.6931	0.50311	1
1149	0.346126	18.852	0.0285169	1
1158	2.49809	4.62272	0.416493	1
1162	2.43049	17.1994	-0.135553	1
1164	0.509973	12.8846	0.944887	1
1168	1.98539	10.8193	-0.280141	1
1172	4.75556	9.97438	0.0343679	1
1175	0.940939	14.338	-0.248842	1
1177	0.0125004	23.5338	-0.252695	1
1184	3.88337	18.6726	0.0575718	1
1185	1.15233	19.3275	0.0668498	1
1193	0.698938	22.6286	0.0470191	1
1198	3.0031	24.3911	0.254431	1
1219	2.47773	5.8618	-0.641504	1
1220	0.850622	24.5698	-0.269567	1
1223	2.2749	18.4681	0.232674	1
1231	1.93765	15.0793	0.447595	1
1232	4.35787	23.1655	-0.811762	1
1233	4.66633	19.3687	0.438021	1
1239	2.6824	12.0154	1.21637	1
1243	1.06445	15.679	-0.161564	1
1252	1.90666	9.67644	-0.399853	1
1255	0.495952	12.6573	1.56931	1
1257	0.172564	16.2425	-0.0480176	1
1270	3.39861	24.2614	0.161379	1
1271	2.99319	19.1509	0.0130857	1
1273	0.790167	20.3977	0.391102	1
1282	2.09342	1.5311	1.20573	1
1283	1.42094	6.88493	0.529629	1
1287	2.01742	2.70875	0.815986	1
1296	2.07364	24.9675	0.836063	1
1303	2.13463	16.3304	0.582633	1
1315	3.61683	5.34864	0.939058	1
1319	3.6029	19.1678	-0.414457	1
1325	0.657601	6.70962	-1.00288	1
1328	4.98313	19.6374	0.898251	1
1329	1.87912	3.81406	0.530327	1
1333	2.15955	4.17541	1.17794	1
1335	3.08367	6.01682	0.251472	1
1336	3.9512	11.8994	0.844843	1
1340	4.81247	4.01845	0.304017	1
1351	0.240557	9.57909	0.634397	1
1357	0.632946	2.96491	1.21327	1
1359	4.20895	21.4964	0.47354	1
1365	3.34826	14.8164	-0.0433429	1
1374	1.96156	20.2602	0.573999	1
1376	2.8903	20.8365	-0.414481	1
1379	1.15286	6.19501	0.427229	1
1380	0.251762	5.01953	-0.0732691	1
1383	0.831617	9.84743	-0.018234	1
1388	1.78521	4.18819	-0.537017	1
1393	3.04746	6.37228	0.500175	1
1395	4.36781	3.85251	0.604546	1
1400	3.96273	4.93582	0.0976656	1
1401	4.21968	2.30261	0.0903463	1
1408	1.96109	10.4257	0.698449	1
1410	4.01542	15.2745	0.618016	1
1414	3.33907	23.3663	1.18216	1
1416	2.78399	9.53956	1.11418	1
1420	2.11095	12.9438	0.0998213	1
1421	2.86369	23.3495	0.0136514	1
1435	3.37489	18.3672	-0.578717	1
1442	2.09826	8.12325	0.0379505	1
1449	2.76176	23.8595	1.22357	1
1450	4.52433	8.37591	-0.177621	1
1452	2.94839	14.304	-0.358948	1
1454	3.30456	6.47762	0.097305	1
1459	0.726459	15.7643	0.00425095	1
1467	4.04669	5.34895	0.424481	1
1480	2.52128	11.8388	0.255576	1
1483	2.85606	23.3601	0.939008	1
1496	0.409269	0.25188	0.573923	1
1502	3.25619	24.6246	0.0380386	1
1507	3.53929	1.24594	1.67674	1
1529	4.33039	21.4933	-0.256484	1
1530	3.87873	13.576	-0.609504	1
1535	0.922999	3.86476	-0.345621	1
1543	0.96257	12.5062	-0.00164589	1
1553	0.596353	2.33069	0.880352	1
1554	0.124913	19.6224	0.331421	1
1555	3.45471	21.5421	-0.23153	1
1558	4.08521	9.29504	-0.511145	1
1566	0.853452	4.96693	-0.305604	1
1567	1.3363	2.03384	-0.291028	1
1574	0.535819	2.53429	0.551209	1
1578	1.72673	16.1323	0.421727	1
1587	1.63353	7.60045	-0.541894	1
1588	3.99399	10.55	0.134608	1
1595	3.53108	10.8828	0.296024	1
1599	3.72605	4.22764	0.131267	1
1601	0.296584	5.66796	0.505254	1
1604	4.01829	4.64508	1.76084	1
1607	1.31425	0.575103	-0.254611	1
1615	1.85054	8.44724	0.275535	1
1617	0.0168139	2.09658	0.35079	1
1618	0.338417	14.0748	0.553367	1
1620	3.03054	3.58912	0.0757067	1
1624	1.17316	18.5257	0.915424	1
1627	0.205157	23.4452	-0.760011	1
1641	2.7189	1.65645	0.105529	1
1649	1.62768	13.8142	0.643614	1
1651	0.0644463	22.0806	0.347583	1
1655	4.93459	12.7165	0.872917	1
1657	0.840351	4.03807	-0.112747	1
1668	2.52517	20.5399	0.656113	1
1685	2.70714	3.46956	0.907941	1
1686	0.435577	15.5723	0.876623	1
1690	3.73852	20.9054	1.38835	1
1704	4.59995	3.213	-0.488227	1
1726	4.06875	8.6763	0.712089	1
1736	2.47469	23.8763	0.166096	1
1754	3.80498	7.56402	1.12604	1
1763	4.44197	7.47892	-0.74556	1
1766	1.49758	23.4666	0.595895	1
1770	2.46868	13.3735	0.0115618	1
1785	0.190212	6.59037	0.246095	1
1795	1.15907	19.4926	-0.251835	1
1797	4.19966	22.7754	0.0719501	1
1800	4.62323	1.8418	-0.28396	1
1803	1.25415	20.4261	0.0632221	1
1808	0.76505	24.4946	1.73422	1
1811	3.79859	14.2847	0.172065	1
1816	4.80304	24.2192	0.195437	1
1820	3.67507	8.472	0.0602034	1
1821	3.39034	6.61496	-0.107779	1
1822	3.37323	21.5632	0.634766	1
1842	4.29181	9.84459	0.251273	1
1843	0.701049	21.2403	0.733119	1
1849	0.882538	0.411429	-0.113147	1
1852	2.36641	2.37411	0.498736	1
1854	4.23108	2.43088	0.148897	1
1864	1.04615	3.64073	0.747472	1
1876	3.59366	2.10666	-0.232823	1
1878	2.99711	5.99759	0.261349	1
1889	4.54012	10.8591	-0.0233354	1
1891	2.50557	17.8728	0.587714	1
1894	0.482313	23.8812	-0.843764	1
1909	3.051	13.6698	0.0964836	1
1917	3.41137	22.0454	1.18017	1
1920	1.01196	2.51827	0.655596	1
1923	4.24742	24.4666	-0.0457128	1
1924	0.344243	2.88265	0.196228	1
1931	3.59155	15.5699	0.276548	1
1933	1.00026	7.89356	0.145512	1
1934	3.35556	23.0489	1.26939	1
1940	3.80007	3.50492	0.0250565	1
1943	1.58758	11.1573	-0.00183151	1
1944	1.6643	2.75082	0.659837	1
1945	1.12198	23.1554	0.621459	1
1948	0.359973	22.3047	0.9297	1
1954	3.24581	1.00319	-0.0989525	1
1958	3.08078	6.08727	-1.16072	1
1979	2.00382	7.67006	-0.603094	1
1982	3.61635	6.88878	0.0385712	1
1991	4.23956	12.0334	0.99834	1
2003	1.83282	1.15546	0.740073	1
2008	1.38581	4.38365	1.16618	1
2014	0.32354	2.04994	-1.37485	1
2016	1.31013	10.4905	1.3211	1
2024	3.81371	6.99996	0.620772	1
2025	1.89333	21.0323	0.211091	1
2028	4.32554	11.4137	0.347679	1
2041	4.0271	4.04292	0.751397	1
2045	3.82892	10.1609	-0.0617613	1
2046	3.36488	7.44046	0.190291	1
2047	3.36739	7.63523	1.23864	1
2049	1.44734	2.66988	0.0319776	1
2052	1.00458	10.5139	0.383206	1
2072	2.17985	14.087	0.972712	1
2077	0.926505	11.0306	-0.178245	1
2081	4.58607	23.7092	0.183767	1
2084	0.0242428	10.7672	0.073697	1
2089	2.44284	5.92065	0.326017	1
2090	0.484159	8.27948	0.136904	1
2093	3.7004	10.8505	0.259246	1
2097	2.83654	10.2367	1.54862	1
2106	4.57214	18.6699	0.354769	1
2110	4.53596	13.0559	0.431299	1
2111	3.73595	1.63279	0.958328	1
2114	0.866599	2.00019	0.711901	1
2115	0.790591	10.5524	-0.052558	1
2117	0.592361	1.73376	-0.695778	1
2121	0.0735551	20.8191	1.34357	1
2133	1.04447	13.271	0.334465	1
2141	2.43983	10.5431	-0.425241	1
2142	3.14947	9.60285	0.0899567	1
2143	4.60135	4.57184	0.755999	1
2147	3.97462	3.40377	-0.461535	1
2150	2.64285	16.8596	0.462944	1
2153	4.06555	13.9837	0.98757	1
2154	1.38753	1.51214	-0.212981	1
2170	0.939562	7.24729	-0.402048	1
2171	4.68278	2.21065	-0.0517315	1
2172	4.34579	1.1808	-0.0836552	1
2181	4.96619	11.591	2.04666	1
2183	2.93447	17.8792	0.220488	1
2192	1.06508	10.1319	-0.167324	1
2196	3.27295	2.48074	0.389619	1
2201	0.662324	9.98789	-0.603017	1
2202	2.46503	0.282241	0.79469	1
2205	4.56891	4.02996	0.130739	1
2213	4.34956	2.34079	-0.2238	1
2224	1.10072	12.6688	0.992985	1
2225	0.0955114	13.4262	0.790974	1
2226	3.99705	14.9843	-0.0748323	1
2229	3.36178	5.79696	1.25494	1
2239	2.60842	11.1356	-0.0872133	1
2241	0.220874	6.89737	1.15164	1
2244	3.32418	22.5213	1.02493	1
2245	2.76831	21.7439	0.00480909	1
2250	0.936163	5.26206	0.118036	1
2254	1.60775	4.19994	0.62304	1
2259	1.17393	12.1801	-0.384874	1
2273	2.73333	9.5171	0.51661	1
2275	1.58876	4.37633	0.125933	1
2276	3.38784	3.1257	0.467296	1
2277	2.78779	4.50893	1.01627	1
2280	1.71123	13.6018	2.42745	1
2282	4.52418	6.85589	-0.253668	1
2283	1.65198	6.95977	0.723325	1
2284	2.81449	15.5183	-0.00784498	1
2285	2.93496	12.6695	0.225313	1
2286	3.47513	12.7303	-0.862062	1
2289	1.35432	6.79248	0.517526	1
2290	3.73571	18.5746	-0.205818	1
2296	0.731171	15.278	0.76486	1
2299	0.766145	4.69433	0.691178	1
2304	1.78644	9.77126	0.378398	1
2310	0.388399	18.7131	0.0501652	1
2311	1.8216	0.542543	0.426347	1
2313	2.03023	17.1172	0.441841	1
2314	1.5462	11.9555	0.605356	1
2316	3.15593	24.4867	-0.539084	1
2317	3.70742	12.2159	0.494844	1
2319	1.80859	12.9045	-0.0708851	1
2324	3.65725	23.1607	0.439146	1
2327	2.31219	8.28544	0.614918	1
2335	0.648887	13.8617	0.644966	1
2337	1.05681	8.93753	0.548689	1
2351	2.34521	0.303616	0.900439	1
2353	4.98351	5.44607	-0.386104	1
2376	0.693152	10.2984	0.457769	1
2381	3.53474	0.605378	0.380808	1
2385	0.688745	19.823	0.149404	1
2393	0.535208	13.8476	0.315861	1
2399	3.05201	24.5538	0.743115	1
2401	2.97625	23.8452	0.281001	1
2402	3.21512	19.3538	-0.248235	1
2410	1.06894	24.9264	1.05251	1
2417	3.99543	8.65597	1.3779	1
2418	4.29331	7.97114	0.753213	1
2419	4.97639	8.53418	0.0264724	1
2421	4.08788	8.51714	0.162303	1
2429	0.559781	22.7003	-0.123909	1
2436	0.236258	0.896756	0.00175883	1
2437	4.65252	7.11931	-1.19925	1
2446	4.15742	15.1755	0.101349	1
2462	1.27894	22.7608	1.05073	1
2471	0.209756	8.44333	0.481335	1
2473	2.51228	3.25843	1.29488	1
2479	4.84267	23.0022	0.215377	1
2480	4.50398	4.46974	0.686902	1
2481	1.83534	16.2306	0.262113	1
2492	2.62618	18.8264	0.460505	1
2498	1.85158	11.0036	1.12685	1
2510	4.39356	20.1212	0.402116	1
2521	2.88925	7.15111	1.13188	1
2524	1.90645	17.622	0.323015	1
2525	0.872529	7.26848	0.553079	1
2537	2.80195	19.7156	0.537371	1
2545	4.16952	18.9791	-0.135123	1
2552	4.94038	12.8888	0.529968	1
2555	0.932621	7.33218	0.1932	1
2556	4.42522	5.64234	-0.188408	1
2558	3.9189	21.5512	0.225774	1
2561	4.32798	12.047	0.570645	1
2566	2.99983	21.5364	-1.02133	1
2568	0.143317	8.62966	-0.311197	1
2574	1.52865	8.55187	0.639272	1
2575	4.49775	11.4202	-0.784168	1
2579	3.96618	11.2458	-0.152898	1
2590	0.541459	11.3665	0.00320544	1
2616	1.8371	5.35648	0.263778	1
2630	4.34343	23.3074	0.603362	1
2635	0.747126	24.6602	0.501009	1
2639	4.67683	16.2838	-0.175338	1
2644	3.80384	14.4438	-0.086133	1
2646	1.38403	2.26996	0.562572	1
2647	3.50902	4.58914	0.384092	1
2658	0.713708	8.16767	0.46952	1
2670	3.67199	4.42581	0.365562	1
2671	1.41975	7.37291	-0.307331	1
2672	3.04089	10.9798	0.843024	1
2675	4.75368	11.556	0.553413	1
2677	2.11572	10.8718	-0.307984	1
2683	2.97369	6.56021	-0.229984	1
2689	1.93707	19.4338	-0.409598	1
2691	4.0014	24.255	0.956372	1
2700	2.0728	19.6016	1.43995	1
2701	2.20825	5.03002	0.390579	1
2702	3.26121	5.5232	0.72154	1
2713	2.89913	21.1074	0.745046	1
2729	2.22008	9.35369	0.494863	1
2737	2.32562	16.7052	1.37258	1
2742	3.21117	14.9261	0.283547	1
2745	4.56668	13.0255	0.054088	1
2746	0.551943	10.4926	0.792383	1
2755	0.889043	12.7319	0.110359	1
2760	0.572602	11.5532	0.467358	1
2761	2.97039	23.2365	0.484119	1
2766	3.65154	9.71788	0.745472	1
2768	1.84277	2.31853	-0.0128361	1
2769	4.1755	12.3836	-0.0894115	1
2770	0.891921	19.5478	0.482314	1
2776	4.03205	8.83597	0.69268	1
2781	2.75078	1.16747	0.65553	1
2787	0.140034	1.40417	0.661212	1
2788	1.58758	22.8507	0.539325	1
2789	4.23729	3.875	-0.228126	1
2790	1.75268	19.3659	0.500966	1
2794	3.30302	10.5695	0.814026	1
2799	3.10889	19.5255	0.58159	1
2800	0.448655	21.2537	0.785337	1
2807	3.87113	8.95914	1.39738	1
2808	4.37276	7.80032	1.09402	1
2819	1.77084	6.85443	1.10514	1
2823	1.92762	5.69083	-0.368195	1
2830	1.32195	20.8335	-0.0598112	1
2832	1.89075	22.3732	0.716853	1
2855	3.47416	6.24319	-0.847968	1
2860	4.20914	20.3906	0.679356	1
2865	4.13263	10.749	-0.0183604	1
2869	1.09335	13.1681	0.397485	1
2892	2.48992	14.3669	-0.620315	1
