165017.0	431616.0	0.0851165	1.0	46408.0
141746.0	75377.0	-0.078648	1.0	39649.0
144917.0	88962.0	0.15524	1.0	40577.0
573644.0	287752.0	0.104017	1.0	168120.0
255971.0	36970.0	-0.0649261	1.0	73908.0
112484.0	196311.0	-0.0880587	1.0	31047.0
128499.0	182069.0	-0.0269136	1.0	35651.0
574849.0	464648.0	-0.188957	1.0	168525.0
137042.0	199502.0	0.129751	1.0	38229.0
102589.0	131212.0	-0.111688	1.0	28438.0
159494.0	184500.0	-0.0631834	1.0	44824.0
604113.0	120956.0	-0.0979834	1.0	178280.0
554773.0	70127.0	0.268149	1.0	162094.0
510386.0	478190.0	-0.0878751	1.0	148847.0
61022.0	420944.0	-0.0283268	1.0	16443.0
125712.0	165329.0	0.02835	1.0	34771.0
134736.0	282903.0	0.00617688	1.0	37552.0
126446.0	46342.0	-0.427846	1.0	35008.0
574639.0	100515.0	-0.119815	1.0	168445.0
56579.0	421049.0	-0.0903904	1.0	15164.0
650717.0	239290.0	0.0822258	1.0	192139.0
430177.0	97460.0	0.0961226	1.0	123996.0
71308.0	32666.0	-0.0184989	1.0	19382.0
715604.0	64379.0	0.200557	1.0	210610.0
275587.0	406881.0	-0.0788174	1.0	79798.0
144830.0	341857.0	-0.0280249	1.0	40550.0
32555.0	413079.0	0.0373925	1.0	8563.0
171735.0	8378.0	0.00512116	1.0	48355.0
497115.0	455482.0	-0.232596	1.0	144711.0
283661.0	177228.0	-0.0478859	1.0	82110.0
656619.0	183700.0	0.13866	1.0	193801.0
414788.0	190054.0	0.147698	1.0	119423.0
425557.0	164317.0	-0.198675	1.0	122610.0
673333.0	440795.0	-0.118225	1.0	198489.0
541399.0	252294.0	-0.112419	1.0	158172.0
570626.0	129503.0	0.196898	1.0	167013.0
627783.0	165129.0	-0.00733348	1.0	185377.0
442233.0	204659.0	-0.131846	1.0	127782.0
672824.0	101524.0	-0.0426244	1.0	198360.0
422840.0	411400.0	-0.115294	1.0	121848.0
517830.0	65791.0	-0.0243169	1.0	151248.0
539026.0	230294.0	-0.0859798	1.0	157517.0
446513.0	119484.0	0.293923	1.0	129089.0
579034.0	70506.0	-0.0946615	1.0	169943.0
528105.0	332165.0	0.025407	1.0	154266.0
550039.0	199919.0	0.125259	1.0	160696.0
437964.0	334011.0	-0.127834	1.0	126465.0
723177.0	424759.0	0.00962662	1.0	212872.0
461172.0	157011.0	-0.069035	1.0	133464.0
435107.0	186970.0	-0.00377741	1.0	125549.0
602454.0	406284.0	-0.191563	1.0	177720.0
620892.0	375623.0	0.0190987	1.0	183313.0
405330.0	407910.0	0.119308	1.0	116702.0
435515.0	480764.0	0.23557	1.0	125676.0
564294.0	460634.0	0.226472	1.0	164981.0
431357.0	298539.0	-0.0530909	1.0	124371.0
472611.0	80643.0	-0.0120989	1.0	136979.0
458038.0	446246.0	0.101482	1.0	132561.0
395329.0	201642.0	-0.063242	1.0	113805.0
701908.0	472578.0	-0.0202637	1.0	206575.0
464249.0	213420.0	0.036159	1.0	134427.0
350204.0	373647.0	-0.124815	1.0	100836.0
220285.0	488750.0	0.105531	1.0	62729.0
462229.0	437909.0	-0.0457895	1.0	133804.0
780537.0	268166.0	-0.0293315	1.0	229873.0
43054.0	254584.0	0.103921	1.0	11440.0
531556.0	387481.0	0.0546146	1.0	155273.0
617939.0	341304.0	-0.056289	1.0	182459.0
563952.0	438703.0	-0.12777	1.0	164860.0
124819.0	393219.0	0.0298152	1.0	34498.0
392592.0	137725.0	-0.206357	1.0	113042.0
412025.0	394669.0	0.0790444	1.0	118613.0
244664.0	478166.0	0.142716	1.0	70367.0
246042.0	334365.0	-0.0216924	1.0	70762.0
421704.0	69506.0	0.049676	1.0	121482.0
385373.0	449086.0	0.0915196	1.0	111020.0
126680.0	43729.0	0.193988	1.0	35081.0
148681.0	281335.0	0.0684046	1.0	41703.0
771708.0	429750.0	-0.127842	1.0	227201.0
197109.0	468402.0	0.0208744	1.0	55762.0
333648.0	4485.0	0.0918534	1.0	96126.0
402135.0	330749.0	0.0977046	1.0	115797.0
58679.0	470249.0	-0.00520446	1.0	15772.0
591760.0	333601.0	-0.00822579	1.0	174057.0
577858.0	439228.0	-0.0125154	1.0	169546.0
73299.0	10547.0	-0.00477721	1.0	19943.0
147410.0	475897.0	0.0131254	1.0	41339.0
207884.0	287492.0	0.164835	1.0	59023.0
50027.0	358390.0	0.00988175	1.0	13367.0
304176.0	22045.0	-0.103641	1.0	87986.0
119187.0	390578.0	0.0742655	1.0	32929.0
651691.0	26551.0	0.109368	1.0	192410.0
