QTL_ID	Freq	MutEffect

2.58734e+06	1.0	0.0551774
1.86908e+06	1.0	-0.0887598
2.54727e+06	1.0	-0.106506
2.17841e+06	1.0	-0.112957
1.92932e+06	1.0	0.0617212
2.46683e+06	1.0	-0.106136
369909.0	1.0	-0.0525
1.7118e+06	1.0	-0.0314889
1.55655e+06	1.0	-0.00536409
2.18922e+06	1.0	-0.00317768
1.67141e+06	1.0	-0.00656382
966317.0	1.0	0.0498257
193459.0	1.0	-0.0144068
337171.0	1.0	0.0240541
2.18982e+06	1.0	0.00592664
2.00044e+06	1.0	-0.0389303
1.90756e+06	1.0	-0.0127735
671267.0	1.0	0.0391471
890586.0	1.0	-0.0896113
2.34748e+06	1.0	0.135125
135849.0	1.0	0.0544215
2.13845e+06	1.0	-0.0864522
1.13148e+06	1.0	0.0327906
616810.0	1.0	-0.0178222
2.54871e+06	1.0	0.0498592
603928.0	1.0	0.0121563
212665.0	1.0	-0.0541736
2.20165e+06	1.0	-0.0240906
1.52812e+06	1.0	0.07371
2.20541e+06	1.0	-0.136807
965236.0	1.0	0.0892681
423902.0	1.0	-0.069196
2.18695e+06	1.0	0.00483084
2.20613e+06	1.0	0.137206
579115.0	1.0	0.0635887
2.32448e+06	1.0	0.0308136
1.68627e+06	1.0	0.00727897
519058.0	1.0	0.0368657
2.06308e+06	1.0	0.0344667
1.99921e+06	1.0	0.0395059
578230.0	1.0	0.0284157
896698.0	1.0	0.0928593
632639.0	1.0	-0.116975
1.63494e+06	1.0	0.0111124
2.02012e+06	1.0	0.0744692
1.66302e+06	1.0	0.131453
963957.0	1.0	-0.056063
634334.0	1.0	0.0510319
1.74698e+06	1.0	-0.0424965
1.70818e+06	1.0	0.0726217
864457.0	1.0	-0.0946706
1.24176e+06	1.0	0.0724316
1.0258e+06	1.0	-0.135039
1.40428e+06	1.0	0.0397722
2.65604e+06	1.0	-0.0402016
703168.0	1.0	0.181562
1.21792e+06	1.0	-0.0569904
1.13356e+06	1.0	-0.0485263
1.88824e+06	1.0	-0.0554955
157212.0	1.0	-0.0101479
2.06387e+06	0.980652	0.00314268
2.73919e+06	0.949866	0.0826606
2.33666e+06	0.906303	0.0564251
2.41061e+06	0.759309	0.0765021
2.51017e+06	0.754563	-0.0729482
2.48365e+06	0.754563	-0.0796138
2.47726e+06	0.747384	0.00938584
2.39558e+06	0.62497	0.0641667
2.83147e+06	0.587856	0.0270674
2.83146e+06	0.517523	0.0624663
2.85594e+06	0.512412	-0.0102364
2.74688e+06	0.492212	0.0443654
2.84084e+06	0.444999	-0.0805692
2.85852e+06	0.39377	0.0408505
2.80197e+06	0.376734	-0.0718184
2.97414e+06	0.373935	0.0498264
2.78702e+06	0.286931	-0.0235947
2.9985e+06	0.278413	-0.040113
2.82318e+06	0.268313	-0.046097
3.01335e+06	0.266975	-0.0733657
2.74057e+06	0.26588	0.0441613
2.92614e+06	0.26588	0.14232
2.87466e+06	0.26588	-0.0571285
2.92157e+06	0.263689	0.0288063
2.70048e+06	0.220857	-0.0208041
3.01637e+06	0.209175	0.05891
2.07468e+06	0.209053	0.0316787
2.9698e+06	0.19725	0.020808
2.87962e+06	0.153687	-0.0857619
2.89139e+06	0.150767	-0.0334306
2.91014e+06	0.141397	-0.102674
2.93174e+06	0.14091	-0.0829612
2.99549e+06	0.132149	0.0385763
3.01561e+06	0.132149	-0.10312
2.94655e+06	0.130445	-0.0698589
2.8966e+06	0.126795	-0.129752
3.02598e+06	0.118642	0.00663911
3.02525e+06	0.101363	0.00179378
3.03492e+06	0.101241	-0.00656029
2.95649e+06	0.0992942	-0.0122883
3.01704e+06	0.0981991	0.0945023
2.99088e+06	0.0933317	0.0979998
3.03946e+06	0.0911414	0.0718947
2.89674e+06	0.090533	-0.0764872
3.026e+06	0.0893161	0.044571
2.71586e+06	0.0883427	0.0738596
3.06212e+06	0.0870041	-0.153488
3.05396e+06	0.0822585	0.0768334
3.05083e+06	0.081285	0.213351
2.94365e+06	0.079338	-0.00586621
3.05578e+06	0.0767827	0.0198951
1.99874e+06	0.0754441	-0.0425047
2.73572e+06	0.0704551	0.0293189
3.05795e+06	0.0654661	0.15529
3.04637e+06	0.0592602	-0.102767
3.03983e+06	0.0575566	-0.00736255
3.01073e+06	0.0559747	-0.144793
2.23162e+06	0.0501339	0.0408918
2.75992e+06	0.0501339	-0.055223
2.96928e+06	0.0473351	0.0160761
2.96482e+06	0.0467267	0.262013
3.06634e+06	0.0464833	0.0182735
3.01261e+06	0.0461183	0.108598
3.06372e+06	0.0389389	-0.212882
3.06326e+06	0.0358968	-0.0349218
3.0641e+06	0.0355318	-0.145479
3.00919e+06	0.0349233	-0.031664
3.0591e+06	0.0345583	0.0644347
3.06414e+06	0.0315162	-0.0955193
3.06586e+06	0.030056	-0.0720285
3.06474e+06	0.030056	0.219483
2.94398e+06	0.0279873	-0.275805
2.96732e+06	0.0279873	-0.126668
3.06795e+06	0.0278657	-0.173219
3.06969e+06	0.0275006	-0.0834598
3.06481e+06	0.0264055	0.0651407
3.05621e+06	0.0259187	-0.0752919
2.9818e+06	0.0238501	0.134281
3.05793e+06	0.0225116	-0.161917
3.07222e+06	0.0212947	0.0744989
3.06016e+06	0.020808	-0.116133
3.0691e+06	0.0200779	-0.0462956
2.86428e+06	0.0195911	0.0980873
3.06848e+06	0.0195911	-0.232752
2.91232e+06	0.0193478	0.0190818
3.00507e+06	0.0192261	-0.219245
3.06179e+06	0.0192261	0.135051
3.0621e+06	0.0191044	-0.0782629
3.05662e+06	0.018861	0.0637492
3.0465e+06	0.0186177	0.28404
3.05189e+06	0.0181309	-0.00396597
3.06453e+06	0.0170358	0.0559742
3.06982e+06	0.016549	0.032496
3.05324e+06	0.0158189	0.000334124
2.97457e+06	0.0154539	0.0447192
3.03423e+06	0.0136286	-0.120872
3.0558e+06	0.0133853	-0.231427
3.04659e+06	0.0130202	-0.000874639
2.9647e+06	0.0127768	-0.123018
3.05252e+06	0.0124118	0.00902067
3.04577e+06	0.0122901	-0.150839
3.0523e+06	0.0118034	0.00280285
3.05883e+06	0.01156	-0.00938126
3.06759e+06	0.0113166	-0.19039
3.0655e+06	0.0110733	-0.247412
3.06054e+06	0.0108299	0.201625
3.07001e+06	0.0107082	-0.0620993
3.07247e+06	0.00973473	-0.0275843
3.03883e+06	0.00949136	0.044714
2.959e+06	0.00936968	-0.0827923
3.02109e+06	0.00936968	0.146262
3.07094e+06	0.00876126	0.120805
3.07116e+06	0.00876126	0.254944
2.96751e+06	0.00851789	-0.0843118
2.81017e+06	0.00851789	0.0948872
3.06818e+06	0.0083962	0.21208
3.06938e+06	0.00790947	0.167321
3.06109e+06	0.00742273	0.0782517
2.71919e+06	0.00717936	0.0354679
3.07359e+06	0.00693599	-0.119806
3.05475e+06	0.00669263	0.351612
3.07068e+06	0.00669263	0.0856127
3.06344e+06	0.00657094	-0.16935
3.05688e+06	0.00657094	0.0846004
3.06959e+06	0.00644926	-0.247988
3.07265e+06	0.00644926	-0.0263335
3.07316e+06	0.00632757	-0.218801
3.06687e+06	0.00596252	-0.242148
3.06616e+06	0.00584084	-0.123497
3.0705e+06	0.00584084	-0.128154
3.06914e+06	0.00584084	-0.353978
3.07328e+06	0.00571915	0.112528
3.07049e+06	0.00559747	-0.318372
3.07174e+06	0.00547578	0.223056
3.07183e+06	0.00547578	-0.201074
3.07112e+06	0.0053541	0.0318774
3.07204e+06	0.0053541	-0.0993613
3.06954e+06	0.00523242	-0.00297188
3.02124e+06	0.00511073	0.0529789
3.07338e+06	0.00498905	0.00551035
3.07342e+06	0.00474568	-0.198112
3.07257e+06	0.00474568	-0.263733
3.0693e+06	0.00474568	0.0406499
3.073e+06	0.00474568	0.339736
3.07016e+06	0.004624	-0.0598436
3.07159e+06	0.00450231	-0.0903901
3.07336e+06	0.00438063	-0.193821
3.07212e+06	0.00413726	-0.0109954
3.07207e+06	0.00401558	0.23907
3.07248e+06	0.00401558	0.20413
3.07246e+06	0.00401558	-0.351747
3.06568e+06	0.00389389	-0.0830093
3.07304e+06	0.00377221	0.00461362
3.06844e+06	0.00365052	-0.0590202
3.07107e+06	0.00365052	-0.34512
3.07282e+06	0.00340716	0.245784
3.07036e+06	0.00340716	-0.292556
3.06911e+06	0.00328547	-0.0801459
3.07362e+06	0.0030421	0.158204
3.07004e+06	0.0030421	-0.268951
3.07135e+06	0.00292042	-0.0799233
3.06967e+06	0.00292042	0.00135821
3.07383e+06	0.00267705	-0.0911891
3.07009e+06	0.00255537	0.0542424
3.07118e+06	0.00255537	-0.00255948
3.07324e+06	0.00255537	0.0375132
3.07387e+06	0.00255537	-0.0727862
3.07172e+06	0.00243368	-0.145645
3.0732e+06	0.00243368	0.280784
3.07355e+06	0.00243368	0.0441549
3.07254e+06	0.00219031	0.15708
3.07087e+06	0.00219031	0.10047
3.06937e+06	0.00219031	0.145188
3.07395e+06	0.00219031	-0.221744
3.07191e+06	0.00219031	-0.13894
3.07323e+06	0.00206863	-0.0736198
3.07272e+06	0.00206863	-0.372026
3.071e+06	0.00206863	0.430423
3.07306e+06	0.00206863	-0.146948
3.07169e+06	0.00194695	0.241544
3.07382e+06	0.00182526	-0.0583312
3.07391e+06	0.00182526	0.0919694
3.07201e+06	0.00182526	0.237695
3.07358e+06	0.00170358	-0.0497247
3.05985e+06	0.00170358	0.308397
3.07375e+06	0.00170358	-0.139727
3.07373e+06	0.00158189	0.265406
3.07224e+06	0.00158189	0.149827
3.07365e+06	0.00146021	-0.0071732
3.07388e+06	0.00146021	-0.255971
3.07329e+06	0.00146021	-0.0263529
3.07386e+06	0.00146021	0.277636
3.06994e+06	0.00146021	0.0456445
3.07393e+06	0.00146021	-0.40583
3.07371e+06	0.00146021	0.157169
3.07316e+06	0.00146021	-0.0843627
3.07236e+06	0.00146021	-0.0863051
3.07416e+06	0.00133853	-0.114414
3.07324e+06	0.00133853	-0.346286
3.07369e+06	0.00133853	-0.438262
3.07205e+06	0.00121684	-0.171678
3.07374e+06	0.00121684	-0.297254
3.06904e+06	0.00121684	-0.00447339
3.07099e+06	0.00121684	0.0853824
3.0631e+06	0.00121684	0.284717
3.06663e+06	0.00121684	-0.0434934
3.02113e+06	0.00109516	-0.1283
3.07167e+06	0.00109516	-0.00653374
3.07416e+06	0.00109516	0.368482
3.0738e+06	0.000973473	0.122276
3.07186e+06	0.000973473	-0.0949741
3.0727e+06	0.000973473	0.132489
3.07336e+06	0.000973473	0.108282
3.07406e+06	0.000973473	-0.166175
3.07402e+06	0.000851789	-0.0547454
3.07182e+06	0.000851789	-0.154358
3.07391e+06	0.000851789	-0.0759581
3.06756e+06	0.000851789	-0.0284931
