QTL_ID	Freq	MutEffect

164189.0	1.0	0.104034
524098.0	1.0	-0.0137665
280078.0	1.0	-0.0712873
425351.0	1.0	-0.107348
489318.0	1.0	-0.0119507
390751.0	1.0	-0.0320478
248273.0	1.0	0.0138703
181256.0	1.0	-0.0966583
497167.0	1.0	0.10512
446223.0	1.0	0.0587727
567790.0	1.0	0.112524
542396.0	1.0	-0.0690043
608186.0	1.0	-0.0433692
130948.0	1.0	0.0211756
571748.0	1.0	0.0592942
158387.0	1.0	-0.120956
30574.0	1.0	0.0815193
4076.0	1.0	-0.0252672
133802.0	1.0	0.0621794
328971.0	1.0	-0.249137
674825.0	1.0	0.116456
360952.0	1.0	-0.077355
496554.0	1.0	0.142687
418603.0	1.0	0.0397571
772876.0	1.0	-0.201269
712554.0	1.0	-0.110653
767317.0	1.0	-0.0444878
677664.0	1.0	0.0863173
693812.0	1.0	-0.114297
736460.0	1.0	0.056799
659600.0	1.0	0.131174
765817.0	1.0	0.121376
591378.0	1.0	0.00919802
749735.0	1.0	0.102363
654049.0	1.0	0.0177494
238353.0	1.0	0.0881987
536313.0	1.0	0.092256
748582.0	1.0	0.0291153
547364.0	1.0	-0.043844
648882.0	1.0	0.0320186
687702.0	1.0	-0.0991233
572460.0	1.0	0.037752
621066.0	1.0	-0.11538
502936.0	1.0	-0.205589
610006.0	1.0	0.00389337
734913.0	1.0	0.0562284
647286.0	1.0	-0.143424
161526.0	1.0	0.0039977
405126.0	1.0	0.147642
474276.0	1.0	0.137606
492057.0	1.0	-0.051558
124321.0	1.0	-0.0675902
811645.0	1.0	0.0488832
586814.0	1.0	0.0325698
64084.0	1.0	-0.202701
368215.0	1.0	0.0574472
681236.0	1.0	0.173462
470017.0	1.0	0.042841
28378.0	1.0	0.0819144
412472.0	1.0	-0.0389951
331633.0	1.0	0.0613708
589571.0	1.0	-0.110532
713118.0	1.0	-0.000166823
327784.0	1.0	0.133598
630322.0	1.0	-0.135404
464758.0	1.0	0.147819
255830.0	1.0	-0.0383384
346748.0	1.0	-0.0377897
498567.0	1.0	-0.0855272
656418.0	1.0	-0.0238091
545798.0	1.0	0.0224785
58075.0	1.0	0.0141835
200119.0	1.0	0.114948
502393.0	1.0	-0.214455
334835.0	1.0	0.0313142
400045.0	1.0	-4.46815e-06
786982.0	0.984694	0.0464376
800850.0	0.984694	0.0376382
779043.0	0.896939	0.126907
792535.0	0.801531	-0.100879
775336.0	0.789286	-0.0908069
772662.0	0.789286	0.0539605
799773.0	0.747449	-0.0546689
796769.0	0.747449	0.159518
723121.0	0.747449	0.0965545
855832.0	0.740816	0.113558
743759.0	0.740306	-0.149456
819534.0	0.566837	-0.0250859
761344.0	0.50102	-0.0804206
782025.0	0.476531	-0.0665098
861441.0	0.461735	-0.148002
829189.0	0.394898	-0.211685
757961.0	0.388776	0.0257765
794279.0	0.388776	-0.147214
852715.0	0.370408	-0.0469539
860427.0	0.346429	0.241513
853571.0	0.30102	0.160415
828532.0	0.286735	-0.0248349
863921.0	0.280612	-0.0517648
843543.0	0.252551	-0.0347318
781143.0	0.252551	-0.0476348
861133.0	0.252551	0.0797551
766188.0	0.252551	0.102427
835098.0	0.252551	-0.00328522
829142.0	0.243878	0.00877313
859696.0	0.214796	-0.00741568
803362.0	0.210714	-0.181485
816389.0	0.210714	0.0427328
835103.0	0.198469	0.00204192
845814.0	0.183163	-0.0512154
865762.0	0.153571	0.0347545
862629.0	0.142857	-0.0953152
863877.0	0.139796	0.17103
862669.0	0.137755	0.169116
861054.0	0.131633	-0.00856663
852087.0	0.127551	0.177957
865461.0	0.12398	-0.324974
864649.0	0.117347	-0.0720344
859480.0	0.116837	0.115543
860371.0	0.114286	-0.240308
857975.0	0.113776	-0.215064
861365.0	0.109694	-0.0312266
776756.0	0.103061	-0.141816
790762.0	0.103061	0.150909
851376.0	0.103061	-0.090582
867439.0	0.0969388	0.24736
865929.0	0.0938776	0.0892855
858803.0	0.0923469	-0.00626677
855604.0	0.0923469	0.0419198
869040.0	0.0852041	0.136409
846316.0	0.0806122	-0.01045
867386.0	0.0734694	-0.235853
864509.0	0.0683673	-0.0513897
865771.0	0.0668367	0.199908
816255.0	0.0586735	0.023141
866174.0	0.0586735	0.00491599
867815.0	0.0566327	0.0681878
857019.0	0.0556122	0.173286
869475.0	0.0535714	-0.172998
797518.0	0.0530612	-0.163944
865936.0	0.0530612	0.143766
832404.0	0.0530612	0.169742
867254.0	0.0520408	0.0880984
830344.0	0.0505102	-0.0660601
869314.0	0.0469388	0.170989
869000.0	0.0459184	-0.0579758
867461.0	0.0454082	0.170759
862035.0	0.0403061	-0.0462559
868076.0	0.0382653	0.141902
867977.0	0.0377551	-0.00522833
868111.0	0.0321429	0.208629
867728.0	0.030102	0.173084
865498.0	0.0290816	-0.0387197
867409.0	0.027551	-0.220056
869725.0	0.0255102	0.0291796
867995.0	0.0244898	-0.0145921
869264.0	0.0244898	-0.150239
870129.0	0.0178571	0.263529
870171.0	0.0163265	0.00391143
870069.0	0.0153061	0.0271588
640092.0	0.0153061	-0.0136208
583546.0	0.0153061	-0.00267098
867268.0	0.0137755	0.00907867
870065.0	0.0127551	-0.00169939
869823.0	0.0112245	-0.149818
