QTL_ID	PosInGenome	MutEffect	Freq	OriginTick

3.32568e+06	86993.0	-0.0290714	1.0	269779.0
659287.0	211727.0	-0.019981	1.0	53477.0
4.8731e+06	405681.0	0.0294813	1.0	396086.0
1.89912e+06	446115.0	0.0378401	1.0	154064.0
3.63525e+06	355955.0	-0.024328	1.0	294977.0
2.70269e+06	486505.0	-0.0306905	1.0	219162.0
5.17931e+06	335837.0	-0.0603058	1.0	421071.0
4.0618e+06	178197.0	-0.000454669	1.0	329903.0
5.44797e+06	7457.0	0.112461	1.0	443096.0
2.76452e+06	480691.0	-0.0623849	1.0	224158.0
425067.0	133057.0	0.0391984	1.0	34470.0
5.92696e+06	301198.0	-0.027525	1.0	482201.0
2.16936e+06	190687.0	0.051667	1.0	175975.0
5.37758e+06	44792.0	-0.048027	1.0	437341.0
1.54934e+06	465863.0	-0.00381936	1.0	125687.0
3.77494e+06	204615.0	0.0747783	1.0	306473.0
4.19887e+06	302528.0	0.0442607	1.0	341094.0
1.37485e+06	161658.0	0.0638394	1.0	111487.0
125757.0	26067.0	0.0866004	1.0	10181.0
3.26975e+06	265546.0	0.00977238	1.0	265201.0
4.39588e+06	278815.0	0.0332298	1.0	357165.0
909377.0	478368.0	0.0243021	1.0	73738.0
1.76227e+06	105122.0	0.0605527	1.0	142937.0
3.40486e+06	613.0	-0.00943264	1.0	276232.0
400903.0	150847.0	-0.0586867	1.0	32497.0
230974.0	202012.0	0.000260061	1.0	18731.0
832691.0	191549.0	0.00895268	1.0	67527.0
3.2138e+06	49372.0	0.0464531	1.0	260649.0
705949.0	96116.0	0.0116185	1.0	57260.0
593213.0	457492.0	-0.0471036	1.0	48134.0
1.499e+06	203564.0	-0.0209918	1.0	121594.0
2.7535e+06	145794.0	0.100814	1.0	223258.0
3.34919e+06	219932.0	-0.152274	1.0	271702.0
4.33989e+06	151789.0	-0.02519	1.0	352602.0
2.38042e+06	497361.0	0.0642645	1.0	193089.0
1.09624e+06	394683.0	-0.0130629	1.0	88803.0
957464.0	154585.0	0.0247822	1.0	77612.0
3.95477e+06	198337.0	-0.068758	1.0	321155.0
5.46437e+06	195236.0	0.0244334	1.0	444431.0
4.70188e+06	29710.0	-0.036437	1.0	382160.0
583001.0	43873.0	0.00847606	1.0	47301.0
833761.0	370144.0	0.0420196	1.0	67620.0
2.84107e+06	108781.0	-0.00373934	1.0	230358.0
904578.0	330529.0	0.0363509	1.0	73354.0
5.21417e+06	320449.0	-0.0902269	1.0	423920.0
1.02959e+06	81839.0	0.0426815	1.0	83433.0
5.02774e+06	253547.0	0.0156773	1.0	408665.0
2.00714e+06	300207.0	-0.0696317	1.0	162830.0
3.04224e+06	431592.0	0.192636	1.0	246609.0
1.10129e+06	1685.0	0.0887196	1.0	89220.0
989295.0	237193.0	0.108776	1.0	80166.0
2.27978e+06	255268.0	-0.0327692	1.0	184902.0
