QTL_ID	PosInGenome	MutEffect	Freq	OriginTick

1.80398e+06	295436.0	0.0510932	1.0	145886.0
2.14055e+06	110893.0	0.000771466	1.0	173119.0
668218.0	387011.0	-0.00326312	1.0	53930.0
2.36582e+06	3242.0	-0.055327	1.0	191358.0
2.43639e+06	483991.0	0.0419226	1.0	197086.0
369549.0	460805.0	-0.0922532	1.0	29722.0
2.62783e+06	57970.0	0.0491427	1.0	212568.0
1.57833e+06	82.0	-0.01083	1.0	127576.0
1.63037e+06	7338.0	0.0894483	1.0	131812.0
2.17174e+06	235754.0	-0.208992	1.0	175628.0
706080.0	2886.0	0.0416156	1.0	56977.0
1.62316e+06	170766.0	-0.0160829	1.0	131221.0
1.20474e+06	472135.0	0.0455838	1.0	97325.0
774325.0	164626.0	0.0347833	1.0	62479.0
2.54071e+06	226087.0	0.0249626	1.0	205501.0
1.7431e+06	327759.0	-0.0199392	1.0	140950.0
682602.0	45479.0	-0.0135504	1.0	55075.0
2.25977e+06	86913.0	0.0146838	1.0	182796.0
726650.0	251816.0	-0.0850812	1.0	58645.0
2.0055e+06	393577.0	0.0259461	1.0	162208.0
2.37628e+06	228209.0	-0.0881705	1.0	192216.0
193364.0	244851.0	0.0730215	1.0	15516.0
1.74599e+06	444974.0	-0.0257999	1.0	141180.0
1.49948e+06	409702.0	-0.0815972	1.0	121182.0
1.26323e+06	81429.0	-0.0140973	1.0	102075.0
2.4192e+06	416615.0	0.0402616	1.0	195687.0
51687.0	305843.0	0.0346674	1.0	4094.0
353854.0	169489.0	0.0633232	1.0	28461.0
2.4789e+06	250295.0	0.100498	1.0	200510.0
2.35229e+06	2506.0	0.0805199	1.0	190268.0
2.35255e+06	81397.0	-0.0937215	1.0	190288.0
1.28745e+06	215414.0	-0.0464048	1.0	104019.0
263445.0	433925.0	-0.0181021	1.0	21157.0
475445.0	330276.0	-0.00964197	1.0	38310.0
537131.0	447170.0	0.0435602	1.0	43297.0
636184.0	468526.0	0.0152761	1.0	51314.0
1.75084e+06	97476.0	-0.0997255	1.0	141571.0
1.63363e+06	18820.0	-0.0758239	1.0	132077.0
1.41358e+06	208947.0	0.087839	1.0	114241.0
67129.0	176034.0	-0.064812	1.0	5338.0
666406.0	5841.0	-0.0464999	1.0	53781.0
957899.0	230505.0	-0.0160903	1.0	77351.0
1.75901e+06	144650.0	-0.00210103	1.0	142234.0
1.4526e+06	421179.0	0.118104	1.0	117400.0
2.10747e+06	278331.0	-0.0689184	1.0	170437.0
327716.0	406346.0	-0.0593155	1.0	26359.0
1.22734e+06	222927.0	-0.0649343	1.0	99166.0
740029.0	208232.0	-0.0761434	1.0	59720.0
744435.0	375471.0	-0.0273045	1.0	60076.0
613548.0	444723.0	-0.0586857	1.0	49461.0
177251.0	224372.0	-0.0145793	1.0	14207.0
580941.0	288630.0	0.0411923	1.0	46834.0
949447.0	31049.0	0.0587247	1.0	76665.0
589936.0	117553.0	-0.0102863	1.0	47562.0
2.19649e+06	93305.0	0.110771	1.0	177636.0
1.67552e+06	90911.0	0.0876346	1.0	135473.0
811307.0	198672.0	-0.0591328	1.0	65483.0
1.36582e+06	219175.0	-0.0746291	1.0	110396.0
783542.0	216077.0	0.0719918	1.0	63239.0
1.009e+06	28304.0	0.063272	1.0	81474.0
1.58611e+06	35709.0	0.0447694	1.0	128204.0
1.00031e+06	225528.0	0.022415	1.0	80773.0
1.01627e+06	298796.0	0.0726863	1.0	82057.0
1.29174e+06	422577.0	0.0695908	1.0	104365.0
2.03515e+06	465582.0	-0.0342387	0.950689	164608.0
2.1501e+06	292310.0	0.114351	0.911893	173879.0
2.05715e+06	434194.0	-0.0154309	0.891105	166369.0
2.48247e+06	431684.0	-0.0206835	0.891105	200798.0
2.62588e+06	432778.0	0.0532581	0.869108	212411.0
2.86742e+06	431581.0	-0.0365488	0.865966	231940.0
2.56908e+06	146408.0	-0.104215	0.711143	207793.0
2.90274e+06	55599.0	0.0132522	0.684675	234782.0
