QTL_ID	Freq	MutEffect

1.80398e+06	1.0	0.0510932
2.14055e+06	1.0	0.000771466
668218.0	1.0	-0.00326312
2.36582e+06	1.0	-0.055327
2.43639e+06	1.0	0.0419226
369549.0	1.0	-0.0922532
2.62783e+06	1.0	0.0491427
1.57833e+06	1.0	-0.01083
1.63037e+06	1.0	0.0894483
2.17174e+06	1.0	-0.208992
706080.0	1.0	0.0416156
1.62316e+06	1.0	-0.0160829
1.20474e+06	1.0	0.0455838
774325.0	1.0	0.0347833
2.54071e+06	1.0	0.0249626
1.7431e+06	1.0	-0.0199392
682602.0	1.0	-0.0135504
2.25977e+06	1.0	0.0146838
726650.0	1.0	-0.0850812
2.0055e+06	1.0	0.0259461
2.37628e+06	1.0	-0.0881705
193364.0	1.0	0.0730215
1.74599e+06	1.0	-0.0257999
1.49948e+06	1.0	-0.0815972
1.26323e+06	1.0	-0.0140973
2.4192e+06	1.0	0.0402616
51687.0	1.0	0.0346674
353854.0	1.0	0.0633232
2.4789e+06	1.0	0.100498
2.35229e+06	1.0	0.0805199
2.35255e+06	1.0	-0.0937215
1.28745e+06	1.0	-0.0464048
263445.0	1.0	-0.0181021
475445.0	1.0	-0.00964197
537131.0	1.0	0.0435602
636184.0	1.0	0.0152761
1.75084e+06	1.0	-0.0997255
1.63363e+06	1.0	-0.0758239
1.41358e+06	1.0	0.087839
67129.0	1.0	-0.064812
666406.0	1.0	-0.0464999
957899.0	1.0	-0.0160903
1.75901e+06	1.0	-0.00210103
1.4526e+06	1.0	0.118104
2.10747e+06	1.0	-0.0689184
327716.0	1.0	-0.0593155
1.22734e+06	1.0	-0.0649343
740029.0	1.0	-0.0761434
744435.0	1.0	-0.0273045
613548.0	1.0	-0.0586857
177251.0	1.0	-0.0145793
580941.0	1.0	0.0411923
949447.0	1.0	0.0587247
589936.0	1.0	-0.0102863
2.19649e+06	1.0	0.110771
1.67552e+06	1.0	0.0876346
811307.0	1.0	-0.0591328
1.36582e+06	1.0	-0.0746291
783542.0	1.0	0.0719918
1.009e+06	1.0	0.063272
1.58611e+06	1.0	0.0447694
1.00031e+06	1.0	0.022415
1.01627e+06	1.0	0.0726863
1.29174e+06	1.0	0.0695908
2.03515e+06	0.950689	-0.0342387
2.1501e+06	0.911893	0.114351
2.05715e+06	0.891105	-0.0154309
2.48247e+06	0.891105	-0.0206835
2.62588e+06	0.869108	0.0532581
2.86742e+06	0.865966	-0.0365488
2.56908e+06	0.711143	-0.104215
2.90274e+06	0.684675	0.0132522
2.95585e+06	0.626662	0.0221209
2.70573e+06	0.620377	0.000469063
2.97226e+06	0.566232	0.0439544
2.9684e+06	0.470147	-0.029019
2.78751e+06	0.400774	-0.00050209
2.70331e+06	0.349166	-0.0554309
2.96443e+06	0.343365	-0.0981959
2.87156e+06	0.329466	0.0428641
2.67985e+06	0.310853	-0.0482212
2.98648e+06	0.300822	0.0487929
3.00572e+06	0.276045	0.0401349
3.01847e+06	0.21489	-0.095043
2.96502e+06	0.213561	-0.034897
2.82193e+06	0.203892	0.0198355
3.05816e+06	0.185037	-0.0310334
2.9818e+06	0.181412	-0.0437372
3.01761e+06	0.173677	0.0234552
3.02156e+06	0.172831	-0.00746515
2.95598e+06	0.155185	0.0604913
3.04593e+06	0.150592	-0.0424499
3.02991e+06	0.146966	-0.0328613
3.0382e+06	0.124486	0.116804
2.95798e+06	0.118202	-0.000946596
2.94362e+06	0.111071	-0.043262
2.94737e+06	0.108895	0.112864
3.02349e+06	0.108895	0.0374465
2.78846e+06	0.108895	-0.00477252
3.02962e+06	0.105874	-0.00986016
3.06502e+06	0.103698	-0.118768
3.0767e+06	0.0981387	-0.138679
1.84134e+06	0.0881073	0.183368
3.03151e+06	0.0881073	-0.128123
2.94159e+06	0.086657	-0.0593343
3.06736e+06	0.0865361	0.170196
3.0025e+06	0.0789219	0.0116636
3.06615e+06	0.0778342	0.173289
2.97761e+06	0.0778342	-0.0776258
2.90391e+06	0.0493111	-0.00455262
3.05694e+06	0.0419386	-0.0487602
2.99254e+06	0.0401257	-0.0374697
3.00144e+06	0.039884	-0.0513823
3.08086e+06	0.0397631	0.0830106
3.07908e+06	0.0364999	-0.0629327
3.07686e+06	0.0329949	0.0222276
3.00058e+06	0.0319072	0.0370419
3.0803e+06	0.0315446	0.274029
3.06759e+06	0.0304569	0.186039
3.07075e+06	0.030336	0.13417
2.83597e+06	0.0287648	-0.015135
3.0824e+06	0.0275562	-0.0855761
3.05206e+06	0.0252599	-0.0865326
3.07999e+06	0.0247764	-0.158853
3.08572e+06	0.0246555	-0.00533081
3.07414e+06	0.0239304	0.0548433
3.08312e+06	0.0233261	-0.0900021
3.07811e+06	0.021634	-0.127527
3.06549e+06	0.0215132	-0.153808
3.08559e+06	0.0187334	-0.0636156
3.08222e+06	0.0174039	-0.146037
3.05269e+06	0.0172831	0.100334
2.83916e+06	0.0171622	0.0335183
3.04787e+06	0.016437	0.19183
3.04513e+06	0.0157119	-0.13697
3.06848e+06	0.0132947	0.353089
3.07798e+06	0.0131738	-0.00286328
3.08324e+06	0.0130529	-0.10925
3.08516e+06	0.0130529	-0.190912
3.08037e+06	0.0128112	-0.157978
3.07138e+06	0.0126904	0.16944
3.08791e+06	0.0120861	0.139782
3.08775e+06	0.01124	0.252176
2.99603e+06	0.0106357	0.12463
3.0817e+06	0.0106357	-0.307921
3.08817e+06	0.0105149	-0.285803
3.08826e+06	0.0097897	0.148138
3.08516e+06	0.0097897	0.12274
3.07784e+06	0.00906454	-0.27963
3.08891e+06	0.00906454	-0.234283
3.08131e+06	0.00906454	-0.0290333
3.08484e+06	0.00870196	-0.0789208
3.08868e+06	0.00846024	-0.175539
3.08509e+06	0.00833938	-0.0421701
3.0851e+06	0.00833938	-0.148831
3.08792e+06	0.00833938	0.30129
3.08786e+06	0.00797679	-0.338649
3.08812e+06	0.00797679	-0.162941
3.07062e+06	0.00785593	-0.0362355
3.08088e+06	0.00737249	0.187193
3.0819e+06	0.00725163	-0.245989
3.08898e+06	0.00713077	-0.1924
3.08861e+06	0.00713077	0.0469799
3.08625e+06	0.00664733	0.0261178
3.08886e+06	0.00640561	-0.0767251
3.07212e+06	0.00628475	0.0846462
3.08824e+06	0.00628475	-0.314341
3.0777e+06	0.00604303	-0.0587898
3.08537e+06	0.00568044	-0.156293
3.08383e+06	0.00543872	0.25627
3.08849e+06	0.00543872	-0.354284
3.08972e+06	0.00531786	-0.271263
3.0816e+06	0.00531786	-0.0224868
3.08077e+06	0.00507614	-0.0588422
3.0869e+06	0.00507614	-0.0580118
3.08766e+06	0.00495528	0.00358411
3.08639e+06	0.00495528	0.285827
3.06598e+06	0.00483442	-0.0873789
3.08682e+06	0.00483442	-0.085306
3.09002e+06	0.00471356	0.133763
2.71988e+06	0.0045927	-0.0186369
3.06633e+06	0.0045927	0.166039
3.0884e+06	0.0045927	0.205306
3.08994e+06	0.00435098	-0.186618
3.0888e+06	0.00435098	-0.0241054
3.08951e+06	0.00423012	0.399033
3.08947e+06	0.00423012	0.100141
3.08952e+06	0.00410926	-0.417659
3.08925e+06	0.0039884	0.221606
3.08938e+06	0.00386754	0.0326835
3.07621e+06	0.00386754	-0.0253621
3.09023e+06	0.00386754	0.0284193
3.0891e+06	0.00362582	-0.108895
3.08244e+06	0.00362582	0.0584334
3.09031e+06	0.00362582	0.164509
3.08635e+06	0.00350496	0.342687
3.0882e+06	0.00350496	-0.00422813
3.09009e+06	0.00338409	0.153512
3.08834e+06	0.00338409	0.121271
3.08494e+06	0.00326323	0.140868
3.08957e+06	0.00326323	0.170279
3.08992e+06	0.00326323	0.0557233
3.08996e+06	0.00326323	0.00818385
3.089e+06	0.00314237	0.162142
3.08861e+06	0.00314237	0.0441821
3.09012e+06	0.00290065	0.277501
3.08992e+06	0.00290065	0.170676
3.08849e+06	0.00277979	-0.210543
3.08318e+06	0.00277979	-0.0418216
3.08778e+06	0.00277979	0.150401
3.08905e+06	0.00277979	0.231902
3.08893e+06	0.00265893	0.388379
3.06779e+06	0.00265893	0.112234
3.08983e+06	0.00253807	-0.02291
3.08505e+06	0.00253807	0.194309
3.08772e+06	0.00253807	0.131679
3.09024e+06	0.00241721	-0.189134
3.08883e+06	0.00229635	-0.124628
3.08961e+06	0.00229635	0.180008
3.06559e+06	0.00229635	-0.234159
3.0894e+06	0.00229635	0.360528
3.0901e+06	0.00229635	-0.281766
3.08599e+06	0.00217549	-0.0976846
3.07903e+06	0.00217549	0.0291381
3.08784e+06	0.00217549	-0.36022
3.08886e+06	0.00205463	0.0241847
3.08977e+06	0.00193377	0.3284
3.08906e+06	0.00193377	0.114915
3.08748e+06	0.00193377	0.214764
3.09038e+06	0.00193377	-0.0556529
3.09035e+06	0.00169205	-0.122789
3.08888e+06	0.00169205	0.376468
3.08953e+06	0.00157119	-0.487877
3.08778e+06	0.00157119	0.130718
3.08674e+06	0.00157119	0.119576
3.08943e+06	0.00157119	-0.412385
3.0902e+06	0.00157119	0.108197
3.09015e+06	0.00157119	0.151808
3.09035e+06	0.00157119	-0.120398
3.08768e+06	0.00157119	0.102336
3.0904e+06	0.00145033	0.147854
3.08472e+06	0.00145033	0.222863
3.08963e+06	0.00145033	0.194361
3.08704e+06	0.00145033	0.327612
3.08731e+06	0.00145033	-0.0900174
3.08988e+06	0.00132947	0.116571
3.08675e+06	0.00132947	-0.221816
3.09036e+06	0.00132947	0.00175974
3.08688e+06	0.00120861	-0.349199
3.09017e+06	0.00120861	0.196532
3.09049e+06	0.00120861	0.501699
3.09016e+06	0.00120861	0.0133241
3.0903e+06	0.00120861	0.190088
3.08606e+06	0.00108774	-0.012504
3.09005e+06	0.00108774	-0.118949
3.0904e+06	0.00108774	-0.070372
3.08701e+06	0.00108774	-0.148171
3.09042e+06	0.00108774	0.0145081
3.09015e+06	0.000966884	-0.172452
3.08963e+06	0.000966884	-0.199906
3.08691e+06	0.000966884	0.486126
3.09007e+06	0.000966884	-0.0361357
3.09058e+06	0.000966884	0.332613
3.08975e+06	0.000966884	-0.135656
3.08833e+06	0.000966884	-0.33823
3.0902e+06	0.000966884	0.251976
3.09011e+06	0.000966884	-0.438147
3.08921e+06	0.000846024	0.0566978
3.08869e+06	0.000846024	0.0441239
3.08997e+06	0.000846024	-0.0802407
3.09015e+06	0.000846024	0.209001
3.09058e+06	0.000846024	0.266727
3.09042e+06	0.000846024	-0.137397
3.08887e+06	0.000846024	0.149972
3.09052e+06	0.000846024	-0.0736217
3.08983e+06	0.000846024	-0.547133
3.09016e+06	0.000725163	0.164602
3.08812e+06	0.000725163	0.120052
3.09059e+06	0.000725163	0.222956
3.09059e+06	0.000725163	0.0440669
3.09043e+06	0.000725163	-0.558645
3.08919e+06	0.000725163	-0.0106182
3.07516e+06	0.000725163	-0.229256
3.08306e+06	0.000725163	-0.109491
3.09007e+06	0.000725163	-0.151704
3.08443e+06	0.000725163	0.237378
3.08764e+06	0.000725163	-0.0708431
3.0905e+06	0.000604303	0.235682
3.0907e+06	0.000604303	0.0123697
3.09064e+06	0.000604303	-0.151197
3.08819e+06	0.000604303	-0.269115
3.08996e+06	0.000604303	0.153379
3.08998e+06	0.000604303	-0.136553
3.09019e+06	0.000604303	0.325882
3.09057e+06	0.000604303	-0.130234
3.09027e+06	0.000604303	0.166704
3.09055e+06	0.000483442	0.0881863
3.09072e+06	0.000483442	-0.273023
3.09062e+06	0.000483442	-0.014065
3.09072e+06	0.000483442	-0.000502378
3.08852e+06	0.000483442	-0.361927
3.09031e+06	0.000483442	0.16143
3.08756e+06	0.000483442	0.261833
3.08687e+06	0.000483442	-0.127087
3.0906e+06	0.000483442	-0.378378
3.0894e+06	0.000483442	0.206949
3.08824e+06	0.000483442	-0.111514
3.08936e+06	0.000362582	0.0591301
3.08914e+06	0.000362582	-0.267641
3.09049e+06	0.000362582	0.497866
3.03437e+06	0.000362582	-0.227312
3.08686e+06	0.000362582	-0.229792
3.09029e+06	0.000362582	-0.504126
3.09061e+06	0.000362582	-0.035443
3.08737e+06	0.000362582	-0.495989
3.0899e+06	0.000362582	0.63647
3.0906e+06	0.000362582	-0.341348
3.09047e+06	0.000362582	-0.375459
3.09066e+06	0.000362582	0.457911
3.0837e+06	0.000362582	-0.247727
3.08999e+06	0.000362582	-0.127786
3.09072e+06	0.000362582	-0.0225949
3.08823e+06	0.000362582	0.04431
3.08944e+06	0.000362582	0.163828
3.09073e+06	0.000241721	-0.102754
3.09075e+06	0.000241721	-0.0700496
3.09036e+06	0.000241721	0.248569
3.09062e+06	0.000241721	0.381827
3.0907e+06	0.000241721	-0.208402
3.09048e+06	0.000241721	0.380661
3.09065e+06	0.000241721	0.262759
3.09074e+06	0.000241721	-0.104911
3.08984e+06	0.000241721	0.377254
3.09036e+06	0.000241721	0.206227
3.09074e+06	0.000241721	0.0213589
3.09067e+06	0.000241721	-0.0177046
3.09064e+06	0.000241721	0.233611
3.09048e+06	0.000241721	0.480328
3.09064e+06	0.000241721	0.201291
3.09059e+06	0.000241721	0.11689
3.08982e+06	0.000241721	0.0555855
3.09022e+06	0.000241721	-0.0969891
3.09074e+06	0.000241721	-0.310467
3.09029e+06	0.000241721	-0.39105
3.09072e+06	0.000241721	-0.161028
3.09071e+06	0.000241721	0.042194
3.09049e+06	0.000241721	-0.163919
3.09074e+06	0.000120861	-0.233609
3.09072e+06	0.000120861	0.061578
3.09034e+06	0.000120861	-0.0491798
3.0906e+06	0.000120861	-0.00165536
3.09061e+06	0.000120861	0.0782907
3.09066e+06	0.000120861	-0.42618
3.09075e+06	0.000120861	-0.0350471
3.09069e+06	0.000120861	-0.150611
3.09075e+06	0.000120861	-0.290864
3.09054e+06	0.000120861	0.13342
3.09075e+06	0.000120861	-0.34953
3.09063e+06	0.000120861	0.372381
3.09055e+06	0.000120861	0.0159115
3.0906e+06	0.000120861	-0.19193
3.09077e+06	0.000120861	-0.185785
3.09069e+06	0.000120861	-0.309936
3.09074e+06	0.000120861	-0.155217
3.09066e+06	0.000120861	0.231737
3.09067e+06	0.000120861	-0.342559
3.09058e+06	0.000120861	-0.107162
3.08953e+06	0.000120861	-0.189369
3.09063e+06	0.000120861	0.0516104
3.09077e+06	0.000120861	0.22722
3.09076e+06	0.000120861	0.0631655
3.0906e+06	0.000120861	-0.0325916
3.09076e+06	0.000120861	-0.176971
3.09068e+06	0.000120861	-0.154113
3.09076e+06	0.000120861	0.388916
3.09069e+06	0.000120861	0.54896
3.09048e+06	0.000120861	0.176244
3.09062e+06	0.000120861	0.0820152
3.09073e+06	0.000120861	0.189693
3.09076e+06	0.000120861	-0.443705
3.08972e+06	0.000120861	-0.2589
3.09071e+06	0.000120861	-0.0013092
3.09076e+06	0.000120861	0.17185
3.09005e+06	0.000120861	-0.264767
3.09037e+06	0.000120861	0.0874314
3.09068e+06	0.000120861	0.249757
3.09011e+06	0.000120861	-0.219649
3.09076e+06	0.000120861	0.168333
3.09064e+06	0.000120861	-0.100009
3.09073e+06	0.000120861	-0.150388
3.09068e+06	0.000120861	-0.0450141
3.09054e+06	0.000120861	-0.249057
3.09065e+06	0.000120861	-0.176174
3.09e+06	0.000120861	0.230026
3.08995e+06	0.000120861	-0.00904258
3.09022e+06	0.000120861	-0.114992
3.09076e+06	0.000120861	-0.0434545
3.09072e+06	0.000120861	0.32319
3.09075e+06	0.000120861	-0.124397
3.09074e+06	0.000120861	-0.374451
3.09074e+06	0.000120861	0.25468
3.09069e+06	0.000120861	0.237244
3.09077e+06	0.000120861	0.0356683
3.09071e+06	0.000120861	-0.111553
3.09065e+06	0.000120861	0.281965
3.09071e+06	0.000120861	-0.0651538
3.09072e+06	0.000120861	-0.237599
3.09074e+06	0.000120861	0.28004
3.09025e+06	0.000120861	-0.116019
3.09073e+06	0.000120861	0.124065
