QTL_ID	PosInGenome	MutEffect	Freq	OriginTick

4.23311e+06	115209.0	-0.0246257	1.0	343995.0
3.4528e+06	384307.0	-0.032748	1.0	280120.0
4.52937e+06	482637.0	0.0464746	1.0	368221.0
1.05874e+06	384616.0	0.0197944	1.0	85668.0
3.56078e+06	272792.0	-0.0163926	1.0	288953.0
978119.0	1222.0	0.0229451	1.0	79144.0
3.63213e+06	395695.0	-0.0294527	1.0	294825.0
2.20054e+06	355103.0	0.107142	1.0	178266.0
4.04001e+06	11330.0	-0.103871	1.0	328195.0
261383.0	52006.0	-0.0413838	1.0	21114.0
203740.0	375076.0	0.0113356	1.0	16455.0
666731.0	427253.0	-0.0442679	1.0	53925.0
4.30043e+06	165517.0	0.101213	1.0	349503.0
312274.0	59929.0	0.154058	1.0	25249.0
4.66344e+06	352668.0	0.478416	1.0	379128.0
1.95849e+06	1769.0	-0.0552129	1.0	158561.0
571577.0	453197.0	0.00198864	1.0	46224.0
5.79625e+06	446548.0	-0.104987	1.0	471709.0
1.59544e+06	299320.0	-0.0941356	1.0	129152.0
4.66263e+06	365406.0	-0.389348	1.0	379059.0
1.19789e+06	378716.0	-0.052089	1.0	96931.0
4.48346e+06	166026.0	-0.0342397	1.0	364468.0
4.13902e+06	394788.0	0.0210608	1.0	336303.0
4.0886e+06	208428.0	-0.0278339	1.0	332191.0
1.84461e+06	303557.0	-0.0260237	1.0	149306.0
2.48657e+06	64422.0	0.0340111	1.0	201501.0
2.73648e+06	48264.0	0.0446452	1.0	221734.0
3.91088e+06	89870.0	0.0216161	1.0	317641.0
2.1117e+06	369950.0	0.067101	1.0	171014.0
2.0359e+06	136136.0	-0.0450603	1.0	164878.0
5.12318e+06	247947.0	5.40343e-05	1.0	416679.0
1.22716e+06	158871.0	-0.0619525	1.0	99274.0
4.76722e+06	3145.0	-0.141169	1.0	387576.0
4.35945e+06	53261.0	0.0691373	1.0	354311.0
3.50693e+06	113147.0	-0.00048073	1.0	284533.0
2.16085e+06	370578.0	-0.139867	1.0	175003.0
1.48092e+06	355985.0	0.040504	1.0	119903.0
891147.0	32181.0	-0.0342992	1.0	72115.0
2.17078e+06	192467.0	-0.0188631	1.0	175807.0
1.76436e+06	283508.0	-0.0108599	1.0	142813.0
694219.0	240086.0	-0.0591042	1.0	56134.0
77728.0	200283.0	-0.113657	1.0	6261.0
2.15022e+06	29781.0	0.0280222	1.0	174130.0
5.09896e+06	422084.0	-0.0787401	1.0	414711.0
4.47153e+06	375344.0	-0.0504723	1.0	363505.0
3.78266e+06	72687.0	-0.0310063	1.0	307106.0
131024.0	435801.0	-0.00389807	1.0	10576.0
2.8538e+06	430625.0	-0.0815808	1.0	231283.0
4.32656e+06	183179.0	-0.0656108	1.0	351635.0
2.78037e+06	259315.0	-0.0758406	1.0	225286.0
651473.0	80691.0	0.0205713	1.0	52700.0
4.19848e+06	120955.0	-0.0472909	1.0	341182.0
377486.0	71126.0	-0.122364	1.0	30514.0
126269.0	216603.0	0.113506	1.0	10191.0
4.27469e+06	163124.0	-0.127345	1.0	347394.0
2.88595e+06	15131.0	0.090495	1.0	233884.0
830680.0	220057.0	-0.0886458	1.0	67237.0
1.57452e+06	13964.0	-0.145487	1.0	127477.0
108965.0	22224.0	0.027632	1.0	8785.0
2.4092e+06	279736.0	-0.000483877	1.0	195237.0
4.17298e+06	16272.0	-0.0296894	1.0	339090.0
5.16837e+06	436267.0	-0.0441913	1.0	420360.0
1.47293e+06	14574.0	0.0838638	1.0	119263.0
3.34521e+06	250182.0	0.0429852	1.0	271331.0
4.0149e+06	212641.0	-0.0344662	1.0	326134.0
1.15976e+06	46454.0	-0.0111671	1.0	93828.0
1.3611e+06	294608.0	0.0885632	1.0	110165.0
3.92774e+06	449151.0	-0.02045	1.0	319023.0
1.91116e+06	392919.0	0.0386177	1.0	154722.0
841498.0	43215.0	0.0658031	1.0	68103.0
4.28218e+06	334053.0	-0.017582	1.0	348014.0
2.52225e+06	276843.0	0.0271869	1.0	204403.0
915595.0	389762.0	0.047362	1.0	74081.0
5.36931e+06	49959.0	0.0750309	1.0	436717.0
4.28659e+06	223810.0	0.0252365	1.0	348369.0
2.31165e+06	134862.0	0.0247736	1.0	187330.0
488111.0	413073.0	-0.0437306	1.0	39482.0
454317.0	96982.0	0.00556394	1.0	36764.0
3.81234e+06	275962.0	0.116215	1.0	309544.0
2.86704e+06	438434.0	-0.158243	1.0	232353.0
5.05463e+06	471922.0	0.00414229	1.0	411073.0
3.67636e+06	117704.0	-0.00965483	1.0	298415.0
2.94468e+06	10209.0	-0.066692	1.0	238681.0
735286.0	59546.0	0.0315669	1.0	59456.0
4.8242e+06	482317.0	0.0695479	1.0	392207.0
249260.0	381598.0	0.0586769	1.0	20131.0
2.66869e+06	233641.0	-0.0812852	1.0	216278.0
3.15989e+06	449311.0	0.0291801	1.0	256153.0
4.87821e+06	21825.0	0.00325942	1.0	396667.0
3.365e+06	361386.0	0.0460551	1.0	272961.0
4.43641e+06	376090.0	0.0579184	1.0	360624.0
3.55593e+06	225143.0	-0.00791162	1.0	288550.0
2.25173e+06	171108.0	0.0819201	1.0	182466.0
2.04157e+06	296557.0	0.0299961	1.0	165338.0
4.18809e+06	17201.0	0.0571529	1.0	340328.0
5.0811e+06	406050.0	0.067121	1.0	413236.0
4.89595e+06	123901.0	-0.033117	1.0	398107.0
1.26742e+06	279212.0	0.0954392	1.0	102567.0
1.75922e+06	231430.0	0.0285451	1.0	142395.0
3.09647e+06	307033.0	0.126226	1.0	250996.0
1.86793e+06	297882.0	0.0415164	1.0	151191.0
5.45635e+06	2547.0	0.0239113	1.0	443877.0
832305.0	1115.0	0.00925731	1.0	67365.0
5.66287e+06	300017.0	0.0414307	1.0	460815.0
5.16134e+06	438017.0	-0.0819615	1.0	419781.0
3.43366e+06	337627.0	-0.00861017	1.0	278550.0
5.24602e+06	349969.0	-0.00954782	1.0	426687.0
2.1943e+06	465718.0	-0.0241805	1.0	177742.0
4.78421e+06	86490.0	-0.00376797	1.0	388956.0
2.13081e+06	32111.0	-0.0437282	1.0	172580.0
1.37396e+06	266313.0	0.0324788	1.0	111215.0
4.7259e+06	7264.0	0.00396229	1.0	384204.0
5.80492e+06	306272.0	-0.0676043	1.0	472427.0
3.44017e+06	299242.0	-0.000186298	1.0	279084.0
2.85298e+06	437464.0	0.212025	1.0	231217.0
1.92602e+06	62444.0	-0.053271	1.0	155936.0
2.0618e+06	331358.0	-0.0142489	1.0	166967.0
4.11985e+06	138348.0	0.0298952	1.0	334741.0
804369.0	249624.0	0.0899014	1.0	65093.0
672227.0	201989.0	-0.0634399	1.0	54364.0
3.38291e+06	208947.0	0.0328344	1.0	274397.0
3.26798e+06	464329.0	0.0417764	1.0	264986.0
346025.0	231542.0	-0.00707023	1.0	27977.0
3.74648e+06	15818.0	0.00721206	1.0	304166.0
4.18496e+06	63914.0	0.0269525	0.959575	340081.0
5.87887e+06	227733.0	0.11668	0.933928	478456.0
5.43196e+06	374126.0	-0.0752655	0.920738	441876.0
5.42124e+06	368294.0	0.0951551	0.920127	440992.0
4.96955e+06	314509.0	0.0917426	0.858207	404120.0
5.83223e+06	161454.0	0.0601414	0.841475	474609.0
5.82718e+06	157913.0	-0.0131411	0.841475	474205.0
5.88554e+06	160655.0	-0.0617616	0.650464	479014.0
5.65052e+06	329541.0	-0.0106939	0.59233	459781.0
5.49496e+06	207034.0	0.0330061	0.523815	447026.0
5.64431e+06	223557.0	-0.0250124	0.513312	459264.0
5.82778e+06	492718.0	0.0407632	0.361627	474254.0
5.41335e+06	283928.0	-0.0219642	0.346361	440346.0
5.72227e+06	276456.0	-0.0552586	0.345139	465668.0
5.16971e+06	291013.0	0.0187184	0.340743	420472.0
5.87205e+06	334433.0	-0.00444959	0.310943	477895.0
6.02864e+06	41878.0	-0.0390282	0.274426	490667.0
5.63863e+06	438153.0	-0.0271342	0.21617	458795.0
6.02984e+06	475639.0	-0.0174701	0.187836	490767.0
5.57632e+06	299777.0	0.0330761	0.187592	453693.0
5.93177e+06	493161.0	0.0770814	0.168661	482789.0
5.93333e+06	497760.0	-0.00809306	0.168539	482914.0
6.07904e+06	409497.0	0.0137568	0.162066	494786.0
6.12297e+06	89260.0	-0.103706	0.143014	498351.0
6.04796e+06	31542.0	0.111273	0.140938	492252.0
6.05282e+06	26966.0	-0.00395701	0.140938	492638.0
5.58458e+06	363093.0	-0.0460385	0.128236	454368.0
5.17784e+06	360763.0	0.109916	0.128236	421130.0
5.50571e+06	329996.0	-0.0198631	0.114314	447910.0
6.11727e+06	165604.0	-0.222088	0.107963	497895.0
6.04804e+06	432428.0	-0.0445522	0.102223	492258.0
6.0802e+06	432404.0	-0.0524947	0.102223	494880.0
6.09799e+06	279481.0	-0.106254	0.101001	496342.0
6.07203e+06	275650.0	0.0113797	0.101001	494210.0
6.09061e+06	82241.0	-0.0545638	0.100269	495742.0
6.07866e+06	11365.0	-0.0313948	0.0939179	494754.0
6.1023e+06	293058.0	0.13572	0.0939179	496691.0
6.03976e+06	1099.0	-0.0206724	0.0858574	491586.0
6.13045e+06	309867.0	0.186323	0.0820713	498957.0
6.10004e+06	41744.0	0.0232027	0.0754763	496503.0
6.12063e+06	31008.0	0.031223	0.0748657	498163.0
5.87566e+06	339626.0	-0.151556	0.0681485	478193.0
5.88581e+06	343567.0	0.0200566	0.0681485	479036.0
6.02502e+06	239945.0	0.0228106	0.0660723	490372.0
6.03411e+06	246311.0	-0.0290992	0.0660723	491127.0
5.73274e+06	228392.0	0.0611193	0.0660723	466535.0
6.08329e+06	494729.0	-0.141278	0.0646067	495133.0
6.0965e+06	48881.0	0.103791	0.0639961	496221.0
6.12069e+06	51332.0	0.0364861	0.063874	498168.0
6.09535e+06	104606.0	-0.125385	0.0635076	496126.0
6.112e+06	104844.0	0.185545	0.0635076	497477.0
6.11277e+06	201190.0	-0.00580759	0.0600879	497538.0
6.08044e+06	136814.0	0.0487594	0.0593552	494900.0
6.12316e+06	414317.0	0.0308963	0.0580117	498367.0
6.13135e+06	457890.0	-0.0585011	0.0565462	499030.0
6.11078e+06	150368.0	0.112786	0.0559355	497378.0
6.11753e+06	331728.0	0.151362	0.0504397	497917.0
5.99894e+06	174933.0	0.0681312	0.0494626	488254.0
6.12648e+06	275968.0	-0.0646008	0.0436004	498631.0
6.02699e+06	272798.0	-0.080417	0.0427455	490531.0
6.1258e+06	134190.0	-0.142819	0.0420127	498576.0
6.13532e+06	268195.0	0.0179998	0.0393258	499347.0
6.01374e+06	463428.0	-0.0500882	0.0362726	489450.0
6.11537e+06	62632.0	-0.100399	0.0362726	497744.0
6.08156e+06	254233.0	-0.136953	0.03383	494992.0
6.13427e+06	170291.0	-0.135475	0.0288227	499268.0
6.13307e+06	196924.0	-0.19783	0.0246702	499169.0
6.11906e+06	384945.0	-0.272009	0.0241817	498040.0
6.12924e+06	445995.0	0.164212	0.0233268	498857.0
6.12673e+06	229148.0	0.0158739	0.0230826	498653.0
6.1222e+06	169946.0	0.0432629	0.0227162	498285.0
6.12392e+06	356786.0	-0.0361649	0.0221055	498427.0
6.11044e+06	149063.0	0.118981	0.0219834	497354.0
5.99757e+06	458704.0	-0.161201	0.0219834	488142.0
6.13124e+06	101346.0	0.0392977	0.0219834	499020.0
6.14057e+06	399660.0	-0.140537	0.0212506	499774.0
6.08377e+06	174484.0	-0.0331403	0.0211285	495174.0
6.01543e+06	239036.0	0.00330136	0.0208842	489584.0
6.08409e+06	176548.0	0.0689745	0.018808	495202.0
6.11786e+06	210623.0	0.152984	0.017831	497943.0
6.13774e+06	258317.0	0.0807458	0.0177088	499545.0
6.12647e+06	166050.0	-0.0443857	0.0177088	498630.0
6.13836e+06	381131.0	-0.174578	0.0175867	499593.0
6.13973e+06	236535.0	0.114442	0.0172203	499702.0
6.13855e+06	287406.0	-0.0325086	0.0172203	499608.0
6.08358e+06	246714.0	-0.094628	0.0166097	495158.0
6.13593e+06	326038.0	0.140288	0.0161212	499396.0
6.1331e+06	61748.0	-0.0108698	0.015999	499171.0
6.13292e+06	117117.0	0.110971	0.0157548	499155.0
6.13733e+06	391063.0	0.188287	0.0156326	499513.0
6.13176e+06	319758.0	0.0238517	0.0155105	499066.0
6.12101e+06	341513.0	0.13604	0.0155105	498191.0
6.13605e+06	108548.0	-0.00367144	0.0146556	499406.0
6.13729e+06	289656.0	-0.25932	0.0142892	499509.0
6.13863e+06	24489.0	0.285301	0.0135564	499615.0
6.13002e+06	195877.0	-0.21443	0.0134343	498919.0
6.12419e+06	41503.0	-0.152823	0.0125794	498449.0
6.13988e+06	411578.0	-0.0813123	0.0118466	499714.0
6.13436e+06	487100.0	-0.0297524	0.0116023	499275.0
6.13754e+06	300336.0	-0.0347609	0.0111138	499530.0
6.13788e+06	148881.0	0.453861	0.00964827	499556.0
6.14073e+06	401606.0	0.3027	0.00915975	499787.0
6.13933e+06	403963.0	-0.147131	0.00879336	499668.0
6.14225e+06	131533.0	-0.432666	0.00842697	499904.0
6.13565e+06	234801.0	-0.270857	0.00781632	499375.0
6.14093e+06	82930.0	-0.184733	0.00781632	499802.0
6.13772e+06	444354.0	-0.323653	0.00757206	499544.0
6.1374e+06	199785.0	0.249098	0.0073278	499518.0
6.13688e+06	364682.0	-0.116957	0.0073278	499475.0
6.1414e+06	45382.0	0.0477199	0.00696141	499839.0
6.14104e+06	327634.0	0.0364095	0.00696141	499810.0
6.12763e+06	38642.0	0.155584	0.00647289	498726.0
6.13874e+06	362091.0	0.117695	0.00647289	499622.0
6.14236e+06	314056.0	-0.0759573	0.0061065	499914.0
6.1403e+06	303884.0	0.0457231	0.0061065	499750.0
6.14143e+06	456483.0	0.16134	0.0061065	499841.0
6.1392e+06	103307.0	0.170499	0.00574011	499659.0
6.14039e+06	69995.0	0.241597	0.00574011	499758.0
6.12786e+06	85671.0	0.329804	0.00537372	498744.0
6.14191e+06	109254.0	0.0963809	0.00537372	499877.0
6.14093e+06	454673.0	0.0674288	0.00537372	499802.0
6.13222e+06	410110.0	0.097409	0.00525159	499100.0
6.14245e+06	128907.0	0.0266874	0.0048852	499921.0
6.14127e+06	229853.0	0.0587004	0.00464094	499828.0
6.14214e+06	238100.0	-0.0917047	0.00464094	499895.0
6.14186e+06	111292.0	0.54835	0.00464094	499873.0
6.14069e+06	290253.0	-0.179375	0.00439668	499784.0
6.14009e+06	350402.0	-0.579611	0.00427455	499733.0
6.11716e+06	482361.0	-0.139282	0.00415242	497888.0
6.14026e+06	224447.0	0.00996823	0.00415242	499747.0
6.13715e+06	371807.0	0.586056	0.00403029	499498.0
6.14209e+06	77949.0	-0.179557	0.00390816	499891.0
6.14035e+06	378628.0	-0.0355682	0.00378603	499755.0
6.12654e+06	97838.0	-0.044996	0.00378603	498636.0
6.13311e+06	374088.0	0.0668637	0.0036639	499172.0
6.13717e+06	58572.0	-0.0246304	0.0036639	499499.0
6.14255e+06	59448.0	0.0120448	0.0036639	499930.0
6.14246e+06	205608.0	-0.0614721	0.0036639	499922.0
6.14028e+06	295066.0	0.26352	0.0036639	499748.0
6.13898e+06	294641.0	0.421266	0.0036639	499641.0
6.14158e+06	438200.0	0.406595	0.00341964	499853.0
6.13885e+06	461011.0	0.496065	0.00341964	499632.0
6.14228e+06	305165.0	0.365497	0.00329751	499907.0
6.13172e+06	140809.0	0.375997	0.00329751	499062.0
6.13023e+06	9149.0	-0.0973644	0.00317538	498938.0
6.13926e+06	328618.0	-0.225851	0.00317538	499663.0
6.14283e+06	121541.0	-0.135612	0.00293112	499954.0
6.1397e+06	265122.0	0.0115426	0.00293112	499699.0
6.14061e+06	112109.0	0.16253	0.00293112	499776.0
6.13515e+06	348828.0	-0.0559913	0.00268686	499336.0
6.13994e+06	1288.0	-0.0720546	0.00268686	499718.0
6.13659e+06	416124.0	0.0668942	0.00268686	499452.0
6.14226e+06	92465.0	-0.0812946	0.00256473	499905.0
6.13822e+06	17779.0	-0.0575802	0.00256473	499582.0
6.14127e+06	102903.0	-0.102295	0.00256473	499829.0
6.14151e+06	473372.0	-0.00360681	0.00256473	499847.0
6.1431e+06	213088.0	0.182145	0.0024426	499975.0
6.13879e+06	275216.0	-0.233787	0.0024426	499626.0
6.14047e+06	437445.0	-0.153535	0.00232047	499765.0
6.14297e+06	66542.0	0.102113	0.00219834	499965.0
6.14181e+06	471341.0	0.101683	0.00219834	499870.0
6.14087e+06	4444.0	0.279393	0.00207621	499798.0
6.14213e+06	261288.0	0.0898922	0.00207621	499894.0
6.13878e+06	175030.0	0.0409848	0.00207621	499625.0
6.13491e+06	103507.0	-0.0445318	0.00207621	499318.0
6.13369e+06	477535.0	-0.190664	0.00207621	499223.0
6.14022e+06	482432.0	0.0665543	0.00207621	499743.0
6.13997e+06	34058.0	0.247892	0.00207621	499722.0
6.14302e+06	281836.0	-0.266879	0.00195408	499969.0
6.14166e+06	347671.0	-0.158523	0.00195408	499858.0
6.14241e+06	76178.0	-0.0417704	0.00195408	499918.0
6.14117e+06	203688.0	0.272965	0.00195408	499821.0
6.13784e+06	100608.0	-0.0143127	0.00195408	499554.0
6.14195e+06	446520.0	-0.261424	0.00183195	499880.0
6.14208e+06	403123.0	-0.107972	0.00183195	499890.0
6.13844e+06	294535.0	0.493324	0.00183195	499599.0
6.14254e+06	208860.0	0.0556492	0.00183195	499929.0
6.13063e+06	95619.0	0.0781273	0.00183195	498970.0
6.14263e+06	344098.0	-0.289624	0.00170982	499936.0
6.14305e+06	125331.0	-0.150937	0.00158769	499971.0
6.14049e+06	423595.0	-0.0182526	0.00158769	499767.0
6.13232e+06	253597.0	-0.0280478	0.00158769	499107.0
6.14102e+06	331744.0	0.0954088	0.00146556	499809.0
6.14033e+06	208743.0	-0.131285	0.00146556	499753.0
6.1413e+06	294168.0	0.393409	0.00146556	499830.0
6.1424e+06	238345.0	-0.179837	0.00146556	499918.0
6.14309e+06	474429.0	-0.0257737	0.00146556	499975.0
6.14238e+06	219012.0	-0.0754447	0.00146556	499916.0
6.13544e+06	309827.0	-0.0397732	0.00146556	499358.0
6.14283e+06	361458.0	0.133136	0.00146556	499954.0
6.14114e+06	197737.0	-0.00251532	0.00134343	499819.0
6.14254e+06	194956.0	0.316059	0.00134343	499929.0
6.14306e+06	397030.0	-0.373792	0.00134343	499971.0
6.14089e+06	152144.0	-0.369144	0.00134343	499799.0
6.14235e+06	226290.0	-0.155715	0.00134343	499914.0
6.14254e+06	424754.0	0.305837	0.00134343	499929.0
6.14299e+06	390751.0	0.506604	0.00134343	499966.0
6.14248e+06	145715.0	0.095438	0.00134343	499924.0
