QTL_ID	PosInGenome	MutEffect	Freq	OriginTick

618813.0	389291.0	-0.0215893	1.0	180536.0
561104.0	220354.0	0.0831859	1.0	163829.0
90196.0	339552.0	0.00895286	1.0	25458.0
595013.0	215445.0	0.120702	1.0	173622.0
470099.0	391912.0	0.14473	1.0	136845.0
191333.0	248830.0	0.0870098	1.0	54453.0
47305.0	26518.0	0.0933936	1.0	12977.0
522369.0	212326.0	0.223444	1.0	152170.0
14252.0	41931.0	-0.0867465	1.0	3728.0
9380.0	322190.0	-0.023051	1.0	2391.0
127863.0	497322.0	-0.00905525	1.0	36223.0
767052.0	243216.0	0.040037	1.0	224852.0
705093.0	459540.0	0.251213	1.0	205111.0
71268.0	209035.0	0.120646	1.0	19770.0
699951.0	443797.0	-0.0376206	1.0	203645.0
545200.0	99892.0	0.215053	1.0	158829.0
430256.0	163024.0	-0.0892591	1.0	125070.0
504243.0	359315.0	0.0655868	1.0	146928.0
131220.0	134590.0	0.00677729	1.0	37171.0
213227.0	169387.0	-0.0956814	1.0	60787.0
167744.0	2321.0	6.80438e-05	1.0	47804.0
229890.0	33628.0	-0.132348	1.0	65460.0
543070.0	46247.0	0.0198388	1.0	158175.0
114871.0	309660.0	-0.154326	1.0	32540.0
228706.0	485423.0	0.0762612	1.0	65127.0
727286.0	188079.0	0.123271	1.0	212383.0
65579.0	113049.0	0.000129028	1.0	18181.0
179000.0	130078.0	-0.0342321	1.0	51031.0
713870.0	52312.0	0.215007	1.0	207874.0
147745.0	86789.0	0.0877408	1.0	42184.0
293068.0	291562.0	-0.244931	1.0	84406.0
554474.0	11470.0	-0.0256008	1.0	161788.0
715588.0	436053.0	-0.20564	1.0	208492.0
365447.0	393575.0	-0.0157557	1.0	106451.0
528243.0	96662.0	-0.173818	1.0	153805.0
257653.0	445334.0	-0.0736878	1.0	73972.0
331597.0	320644.0	-0.183237	1.0	95995.0
678653.0	459732.0	-0.15825	1.0	197497.0
719969.0	74393.0	0.0662794	1.0	210013.0
282655.0	97929.0	-0.0726731	1.0	81386.0
798200.0	242832.0	0.0161927	1.0	234091.0
191200.0	252070.0	0.207366	1.0	54414.0
353293.0	275797.0	-0.0146832	1.0	102691.0
528197.0	440929.0	0.0615711	1.0	153791.0
721456.0	377869.0	-0.131261	1.0	210471.0
557089.0	409195.0	-0.0488547	1.0	162579.0
512966.0	41379.0	-0.108217	1.0	149406.0
550604.0	461819.0	0.0786436	1.0	160515.0
158209.0	109798.0	0.005873	1.0	45143.0
605500.0	206269.0	-0.152941	1.0	176752.0
196928.0	173963.0	0.0102533	1.0	55955.0
282941.0	498413.0	0.198985	1.0	81462.0
310175.0	455407.0	0.100506	1.0	89587.0
389417.0	86354.0	0.0219243	1.0	113219.0
226616.0	284233.0	-0.0364966	1.0	64550.0
197097.0	496206.0	-0.00600436	1.0	56002.0
168879.0	49385.0	-0.141218	1.0	48134.0
235140.0	292393.0	0.0609552	1.0	67036.0
460055.0	210267.0	-0.0624333	1.0	133829.0
689803.0	58118.0	-0.0590885	1.0	200667.0
580603.0	337191.0	0.0379039	1.0	169554.0
289245.0	275197.0	-0.0245675	1.0	83258.0
453021.0	362155.0	-0.0703138	1.0	131742.0
33599.0	207790.0	-0.0255641	1.0	9043.0
472894.0	173082.0	-0.140811	1.0	137617.0
729832.0	191233.0	0.0577721	1.0	213228.0
190507.0	48988.0	0.223392	1.0	54215.0
455304.0	399107.0	0.0239582	1.0	132440.0
449906.0	250517.0	0.0265279	1.0	130779.0
370816.0	457146.0	0.148173	1.0	108070.0
495104.0	391865.0	-0.00707633	1.0	144294.0
304846.0	119075.0	-0.0523363	1.0	87925.0
369961.0	410507.0	-0.0494737	1.0	107814.0
309671.0	221414.0	0.286087	1.0	89426.0
476067.0	309182.0	0.0393749	1.0	138552.0
234676.0	498944.0	-0.226549	1.0	66880.0
285855.0	207130.0	-0.10156	1.0	82282.0
336710.0	402836.0	0.0132114	1.0	97509.0
712447.0	214102.0	-0.116894	1.0	207414.0
674565.0	103320.0	-0.0345797	1.0	196325.0
370665.0	468660.0	-0.137852	1.0	108029.0
364422.0	441917.0	0.0580232	1.0	106145.0
295591.0	311463.0	-0.112548	1.0	85128.0
740059.0	117203.0	0.0684004	1.0	216477.0
513823.0	184237.0	-0.159167	1.0	149652.0
275746.0	296846.0	0.189505	1.0	79320.0
314992.0	142571.0	0.0328967	1.0	91067.0
676195.0	479870.0	0.0326578	1.0	196785.0
264654.0	368722.0	0.0930457	1.0	75984.0
89912.0	319565.0	0.0808699	1.0	25364.0
455921.0	461929.0	-0.0844571	1.0	132628.0
327362.0	11590.0	0.180136	1.0	94726.0
530488.0	167638.0	0.0691637	1.0	154429.0
568316.0	463694.0	-0.0436146	1.0	166041.0
730964.0	470522.0	-0.129389	1.0	213568.0
85847.0	488397.0	-0.12576	1.0	24170.0
674131.0	200385.0	-0.0666047	1.0	196212.0
809705.0	269994.0	0.228001	1.0	237467.0
334496.0	279355.0	-0.0620704	1.0	96843.0
506785.0	467901.0	-0.0392085	1.0	147695.0
573071.0	278819.0	-0.0539973	1.0	167409.0
267840.0	11510.0	0.0186218	1.0	76937.0
586067.0	129262.0	0.000261836	1.0	171107.0
336585.0	250504.0	-0.107691	1.0	97471.0
798855.0	166304.0	-0.0292576	0.787582	234282.0
618085.0	13154.0	0.0204152	0.7507	180333.0
712109.0	18297.0	-0.172207	0.7507	207309.0
737618.0	396855.0	-0.0184684	0.745565	215625.0
835636.0	265894.0	-0.133822	0.718487	245395.0
820756.0	225741.0	0.00543974	0.676004	240806.0
818872.0	241688.0	0.0688215	0.676004	240269.0
807721.0	488539.0	-0.169316	0.665733	236877.0
742473.0	131582.0	-0.196373	0.661531	217193.0
694943.0	145634.0	0.181878	0.661531	202185.0
829329.0	167121.0	0.0177554	0.622316	243491.0
792960.0	178974.0	-0.131724	0.614846	232613.0
832134.0	79380.0	0.155042	0.580299	244336.0
816081.0	207808.0	0.03603	0.490663	239420.0
819209.0	294840.0	-0.0068273	0.429972	240360.0
783996.0	76127.0	0.0155979	0.419701	230019.0
790705.0	94490.0	0.0389194	0.419701	231958.0
843154.0	289414.0	0.1765	0.356676	247758.0
731780.0	129107.0	-0.0139396	0.338469	213807.0
823299.0	229141.0	0.197408	0.323996	241596.0
824104.0	433673.0	0.106726	0.253968	241838.0
830737.0	342073.0	-0.00970997	0.248833	243903.0
836760.0	318642.0	-0.336629	0.243697	245733.0
791941.0	302077.0	0.161324	0.212885	232310.0
796988.0	305461.0	-0.12161	0.212885	233759.0
834530.0	469002.0	-0.0331841	0.188609	245058.0
841501.0	442345.0	0.116035	0.176004	247246.0
827221.0	158591.0	-0.247668	0.165266	242816.0
825992.0	172786.0	0.120545	0.161064	242436.0
827281.0	354982.0	-0.0433268	0.149393	242840.0
