QTL_ID	Freq	MutEffect

1.76516e+06	1.0	0.151455
1.64208e+06	1.0	-0.12237
2.04612e+06	1.0	-0.0471321
2.24e+06	1.0	-0.0883621
432468.0	1.0	-0.00726186
1.69299e+06	1.0	0.0544288
1.6019e+06	1.0	-0.0132397
1.63933e+06	1.0	0.00136397
2.28637e+06	1.0	-0.0645156
1.27886e+06	1.0	0.0623764
718296.0	1.0	0.0816848
2.6101e+06	1.0	0.0732337
1.09041e+06	1.0	-0.0212263
1.93087e+06	1.0	-0.109684
2.09812e+06	1.0	-0.0616852
2.14712e+06	1.0	0.00559305
1.45938e+06	1.0	-0.0601241
201805.0	1.0	-0.157066
1.55686e+06	1.0	-0.0650674
450460.0	1.0	-0.0112159
211806.0	1.0	0.220838
1.72791e+06	1.0	-0.0623039
1.226e+06	1.0	-0.0323117
247354.0	1.0	-0.0510221
930152.0	1.0	0.0809766
616725.0	1.0	-0.017154
1.58839e+06	1.0	-0.0725808
1.5492e+06	1.0	0.0101225
1.14845e+06	1.0	-0.0106072
1.64079e+06	1.0	0.123765
2.24738e+06	1.0	0.0259374
2.63302e+06	1.0	-0.0651604
1.61946e+06	1.0	-0.0708353
1.27796e+06	1.0	0.0200233
749786.0	1.0	0.0556901
957593.0	1.0	0.0147422
2.21148e+06	1.0	0.100719
1.70441e+06	1.0	-0.0413834
1.7259e+06	1.0	-0.052492
1.57807e+06	1.0	0.0603081
2.28894e+06	1.0	-0.0448958
2.29342e+06	1.0	-0.0365818
67851.0	1.0	0.0121822
2.09902e+06	1.0	0.0266981
971029.0	1.0	-0.0157822
2.1637e+06	1.0	0.116856
1.82029e+06	1.0	-0.0164146
1.97896e+06	1.0	-0.0992599
220102.0	1.0	-0.0478114
1.6849e+06	1.0	-0.00322593
1.50375e+06	1.0	0.0911471
99235.0	1.0	-0.0379531
1.76285e+06	1.0	7.98319e-05
1.98807e+06	1.0	0.16827
92017.0	1.0	0.0440085
1.13782e+06	1.0	-0.06707
1.40241e+06	1.0	-0.0110883
86354.0	1.0	0.000627779
2.55969e+06	1.0	-0.00917601
1.55751e+06	1.0	0.0611562
1.05349e+06	1.0	-0.0182761
1.76802e+06	1.0	-0.0599656
1.73764e+06	1.0	-0.12033
1.77878e+06	1.0	0.181913
1.01587e+06	1.0	-0.000351621
2.8053e+06	0.947683	-0.0551939
2.45817e+06	0.729634	0.061352
2.6558e+06	0.701829	0.0293713
2.52282e+06	0.679268	-0.0823263
