QTL_ID	Freq	MutEffect

674580.0	1.0	0.104587
281273.0	1.0	0.0159533
762387.0	1.0	-0.0817085
237296.0	1.0	-0.217368
712535.0	1.0	0.0408336
159239.0	1.0	0.000397661
576385.0	1.0	0.0273906
269743.0	1.0	-0.217808
410222.0	1.0	0.0145978
555747.0	1.0	-0.0782814
411614.0	1.0	0.110239
222092.0	1.0	0.0582448
746727.0	1.0	-0.00874988
397714.0	1.0	-0.0821906
383939.0	1.0	0.0936978
669672.0	1.0	0.0844799
410307.0	1.0	0.104738
292993.0	1.0	-0.0685673
670412.0	1.0	0.0433759
244743.0	1.0	0.0371594
418971.0	1.0	-0.00240634
377799.0	1.0	0.0978025
139262.0	1.0	0.0654451
419480.0	1.0	0.127898
60059.0	1.0	-0.00348298
282458.0	1.0	0.224204
280460.0	1.0	-0.0766723
371791.0	1.0	0.00302784
146382.0	1.0	-0.0319707
203202.0	1.0	0.208119
81339.0	1.0	-0.10518
162093.0	1.0	-0.105335
222961.0	1.0	-0.122085
392875.0	1.0	0.224941
813144.0	1.0	0.0851051
775897.0	1.0	0.0140168
819848.0	1.0	-0.101076
758102.0	1.0	-0.105867
700771.0	1.0	-0.187693
738422.0	1.0	0.0412142
711036.0	1.0	0.161835
694996.0	1.0	-0.0125868
583671.0	1.0	-0.102392
700577.0	1.0	0.0971174
698700.0	1.0	-0.056169
568884.0	1.0	-0.0235891
690019.0	1.0	-0.0262651
571200.0	1.0	-0.0410599
442839.0	1.0	0.154129
706066.0	1.0	0.115052
585149.0	1.0	0.149467
582188.0	1.0	-0.157716
367736.0	1.0	-0.0780999
599485.0	1.0	0.0473677
441054.0	1.0	-0.118704
646311.0	1.0	-0.0694255
706725.0	1.0	-0.0155368
400545.0	1.0	-0.231244
354270.0	1.0	-0.0776889
725905.0	1.0	-0.0378555
777746.0	1.0	0.105434
455339.0	1.0	0.0390024
787147.0	1.0	0.141508
674272.0	1.0	-0.0720188
786960.0	1.0	-0.210827
16692.0	1.0	-0.105377
305506.0	1.0	-0.174328
368749.0	1.0	-0.0894629
263055.0	1.0	0.09667
745946.0	1.0	-0.138821
